ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P401A_400B,P411B,P412B_CANT_1,P412B_CANT_2,P412B_UM,P412B_UMCOD,P412B_EQUI_KG,P413B_CANT_1,P413B_CANT_2,P413B_PREUNT_1,P413B_PREUNT_2,P413B_VAL,P413B_PRE_KG,P414B_ENT,P414B_DEC,P414B_PREUNT_1,P414B_PREUNT_2,P414B_VAL,P414B_PRE_KG,P415B_ENT,P415B_DEC,P415B_PREUNT_1,P415B_PREUNT_2,P415B_VAL,P415B_PRE_KG,P416B_ENT,P416B_DEC,P417B,OMICAP400_03
2021,24,TUMBES,01,TUMBES,02,CORRALES,00021,00001,1,1,1,1,8.23015873015873,1,1,1,15,6,168,00,UNIDAD,24,.07,0,00, , , , ,168,00,0,50,84,7.1429, , , , , , ,0,00,18, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00021,00024,5,1,1,1,8.23015873015873,1,1,1,15,6,60,00,UNIDAD,24,.07,0,00, , , , ,60,00,0,33,20,4.7143, , , , , , ,0,00,2, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00021,00032,6,1,1,1,8.23015873015873,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00021,00033,7,1,1,1,8.23015873015873,1,1,1,15,6,6,00,KILOGRAMO,12,1,0,00, , , , ,4,00,7,50,30,7.5, , , , , , ,2,00,2, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00021,00055,9,1,1,1,8.23015873015873,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00022,00001,1,1,1,1,12.8024691358025,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00022,00023,6,1,1,1,12.8024691358025,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00022,00025,7,1,1,1,12.8024691358025,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,01,TUMBES,00025,00004,2,1,1,1,10.4747474747475,1,1,1,15,6,252,00,UNIDAD,24,.06,0,00, , , , ,252,00,0,40,101,6.6667, , , , , , ,0,00,2, 
2021,24,TUMBES,01,TUMBES,01,TUMBES,00025,00012,4,1,1,1,10.4747474747475,1,1,1,15,6,270,00,UNIDAD,24,.06,0,00, , , , ,270,00,0,40,108,6.6667, , , , , , ,0,00,3, 
2021,24,TUMBES,01,TUMBES,01,TUMBES,00025,00043,10,1,1,1,10.4747474747475,1,1,1,15,6,216,00,UNIDAD,24,.06,0,00, , , , ,216,00,0,40,86,6.6667, , , , , , ,0,00,2, 
2021,24,TUMBES,01,TUMBES,01,TUMBES,00025,00062,13,1,1,1,10.4747474747475,1,1,1,15,6,216,00,UNIDAD,24,.06,0,00, , , , ,216,00,0,40,86,6.6667, , , , , , ,0,00,2, 
2021,24,TUMBES,01,TUMBES,01,TUMBES,00026,00009,3,1,1,1,9.61538461538462,1,1,1,15,6,240,00,UNIDAD,24,.06,0,00, , , , ,240,00,0,40,96,6.6667, , , , , , ,0,00,2, 
2021,24,TUMBES,01,TUMBES,01,TUMBES,00026,00090,11,1,1,1,9.61538461538462,1,0,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,01,TUMBES,00027,00047,10,1,1,1,8.23015873015873,1,1,1,15,6,480,00,UNIDAD,24,.07,0,00, , , , ,280,00,0,33,92,4.7143, , , , , , ,200,00,8, 
2021,24,TUMBES,01,TUMBES,01,TUMBES,00027,00058,11,1,1,1,8.23015873015873,1,1,1,15,6,252,00,UNIDAD,24,.07,0,00, , , , ,252,00,0,33,83,4.7143, , , , , , ,0,00,8, 
2021,24,TUMBES,01,TUMBES,01,TUMBES,00029,00002,1,1,1,1,10.5,1,0,1,1,1,7200,00,LITRO,14,1,7000,00,2,00,14000,2,200,00,1,50,300,1.5,0,00, , , , ,0,00,5, 
2021,24,TUMBES,01,TUMBES,01,TUMBES,00029,00002,1,1,1,1,10.5,1,0,1,3,2,5400,00,LITRO,14,1,5000,00,3,50,17500,3.5,200,00,3,00,600,3,200,00,3,50,700,3.5,0,00,30, 
2021,24,TUMBES,01,TUMBES,01,TUMBES,00029,00036,6,1,1,1,10.5,1,0,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,06,SAN JUAN DE LA VIRGEN,00030,00044,7,1,1,1,8.23015873015873,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,06,SAN JUAN DE LA VIRGEN,00030,00078,13,1,1,1,8.23015873015873,1,1,1,15,6,1800,00,UNIDAD,24,.06,1500,00,0,50,750,8.3333,300,00,0,50,150,8.3333, , , , , , ,0,00,20, 
2021,24,TUMBES,01,TUMBES,06,SAN JUAN DE LA VIRGEN,00031,00018,3,1,1,1,8.23015873015873,1,1,1,15,6,60,00,UNIDAD,24,.07,0,00, , , , ,60,00,1,00,60,14.2857, , , , , , ,0,00,1, 
2021,24,TUMBES,01,TUMBES,06,SAN JUAN DE LA VIRGEN,00031,00026,4,1,1,1,8.23015873015873,1,1,1,1,1,12,00,LITRO,14,1,0,00, , , , ,12,00,1,50,18,1.5,0,00, , , , ,0,00,1, 
2021,24,TUMBES,01,TUMBES,06,SAN JUAN DE LA VIRGEN,00031,00033,6,1,1,1,8.23015873015873,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,06,SAN JUAN DE LA VIRGEN,00032,00054,6,1,1,1,10.2307692307692,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,06,SAN JUAN DE LA VIRGEN,00032,00105,12,1,1,1,10.2307692307692,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00034,00001,1,1,1,1,11.5222222222222,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00034,00019,3,1,1,1,11.5222222222222,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00034,00056,7,1,1,1,11.5222222222222,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00034,00066,8,1,1,1,11.5222222222222,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00037,00053,11,1,1,1,8.86324786324786,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00038,00008,2,1,1,1,8.23015873015873,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00038,00015,4,1,1,1,8.23015873015873,1,1,1,15,6,100,00,UNIDAD,24,.06,0,00, , , , ,100,00,0,50,50,8.3333, , , , , , ,0,00,4, 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00038,00086,13,1,1,1,8.23015873015873,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00039,00008,1,1,1,1,8.28571428571428,1,1,1,15,6,20,00,KILOGRAMO,12,1,0,00, , , , ,10,00,7,00,70,7, , , , , , ,10,00,3, 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00039,00015,3,1,1,1,8.28571428571428,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00039,00025,4,1,1,1,8.28571428571428,1,1,1,15,6,60,00,UNIDAD,24,.06,0,00, , , , ,20,00,0,50,10,8.3333, , , , , , ,40,00,5, 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00039,00038,5,1,1,1,8.28571428571428,1,1,1,15,6,14,00,KILOGRAMO,12,1,0,00, , , , ,14,00,6,00,84,6, , , , , , ,0,00,2, 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00039,00068,9,1,1,1,8.28571428571428,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00039,00076,10,1,1,1,8.28571428571428,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00039,00089,12,1,1,1,8.28571428571428,1,1,1,15,6,210,00,UNIDAD,24,.06,0,00, , , , ,0,00, , , , , , , , , , ,210,00,2, 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00039,00089,12,1,1,1,8.28571428571428,1,1,1,3,2,30,00,LITRO,14,1,0,00, , , , ,0,00, , , , ,0,00, , , , ,30,00,3, 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00040,00013,1,1,1,1,9.21428571428572,1,1,1,15,6,540,00,UNIDAD,24,.06,400,00,0,50,200,8.3333,140,00,0,50,70,8.3333, , , , , , ,0,00,6, 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00040,00052,7,1,1,1,9.21428571428572,1,1,1,15,6,450,00,UNIDAD,24,.06,0,00, , , , ,450,00,0,80,360,13.3333, , , , , , ,0,00,5, 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00040,00079,10,1,1,1,9.21428571428572,1,1,1,15,6,360,00,UNIDAD,24,.06,100,00,0,50,50,8.3333,200,00,0,50,100,8.3333, , , , , , ,60,00,4, 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00040,00091,11,1,1,1,9.21428571428572,1,1,1,3,2,360,00,LITRO,14,1,0,00, , , , ,360,00,3,00,1080,3,0,00, , , , ,0,00,3, 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00040,00091,11,1,1,1,9.21428571428572,1,1,1,15,6,450,00,UNIDAD,24,.06,450,00,0,50,225,8.3333,0,00, , , , , , , , , , ,0,00,5, 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00041,00043,4,1,1,1,12,1,1,1,15,6,30,00,UNIDAD,24,.07,0,00, , , , ,30,00,1,00,30,14.2857, , , , , , ,0,00,1, 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00041,00056,6,1,1,1,12,1,1,1,1,1,120,00,LITRO,14,1,0,00, , , , ,120,00,1,50,180,1.5,0,00, , , , ,0,00,1, 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00041,00102,9,1,1,1,12,1,1,1,15,6,30,00,UNIDAD,24,.06,0,00, , , , ,30,00,0,50,15,8.3333, , , , , , ,0,00,1, 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00041,00138,13,1,1,1,12,1,1,1,15,6,30,00,UNIDAD,24,.07,0,00, , , , ,30,00,1,00,30,14.2857, , , , , , ,0,00,1, 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00042,00010,1,1,1,1,15.3076923076923,1,1,1,15,6,1800,00,UNIDAD,24,.06,900,00,0,50,450,8.3333,900,00,0,70,630,11.6667, , , , , , ,0,00,12, 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00042,00026,2,1,1,1,15.3076923076923,1,1,1,15,6,240,00,UNIDAD,24,.06,0,00, , , , ,240,00,0,50,120,8.3333, , , , , , ,0,00,6, 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00042,00046,4,1,1,1,15.3076923076923,1,1,1,15,6,160,00,UNIDAD,24,.06,0,00, , , , ,160,00,0,75,120,12.5, , , , , , ,0,00,4, 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00042,00141,10,1,1,1,15.3076923076923,1,1,1,15,6,80,00,UNIDAD,24,.06,0,00, , , , ,80,00,0,75,60,12.5, , , , , , ,0,00,2, 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00042,00178,13,1,1,1,15.3076923076923,1,1,1,3,2,60,00,LITRO,14,1,0,00, , , , ,60,00,4,00,240,4,0,00, , , , ,0,00,4, 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00043,00001,1,1,1,1,9.35714285714286,1,1,1,15,6,90,00,KILOGRAMO,12,1,0,00, , , , ,10,00,7,00,70,7, , , , , , ,80,00,9, 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00043,00026,3,1,1,1,9.35714285714286,1,1,1,15,6,20,00,KILOGRAMO,12,1,0,00, , , , ,10,00,7,00,70,7, , , , , , ,10,00,3, 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00043,00035,4,1,1,1,9.35714285714286,1,1,1,15,6,30,00,KILOGRAMO,12,1,0,00, , , , ,10,00,7,00,70,7, , , , , , ,20,00,4, 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00043,00048,6,1,1,1,9.35714285714286,1,1,1,15,6,16,00,KILOGRAMO,12,1,0,00, , , , ,16,00,7,50,120,7.5, , , , , , ,0,00,2, 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00043,00057,7,1,1,1,9.35714285714286,1,1,1,15,6,13,00,KILOGRAMO,12,1,0,00, , , , ,13,00,7,00,91,7, , , , , , ,0,00,3, 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00043,00074,9,1,1,1,9.35714285714286,1,1,1,15,6,17,00,KILOGRAMO,12,1,0,00, , , , ,15,00,7,50,113,7.5, , , , , , ,2,00,2, 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00043,00088,10,1,1,1,9.35714285714286,1,1,1,15,6,20,00,KILOGRAMO,12,1,0,00, , , , ,10,00,7,00,70,7, , , , , , ,10,00,8, 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00043,00088,10,1,1,1,9.35714285714286,1,1,1,3,2,90,00,LITRO,14,1,0,00, , , , ,90,00,3,00,270,3,0,00, , , , ,0,00,8, 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00043,00101,11,1,1,1,9.35714285714286,1,1,1,15,6,40,00,KILOGRAMO,12,1,0,00, , , , ,10,00,7,00,70,7, , , , , , ,30,00,10, 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00043,00103,12,1,1,1,9.35714285714286,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00043,00119,14,1,1,1,9.35714285714286,1,1,1,15,6,15,00,KILOGRAMO,12,1,0,00, , , , ,10,00,7,00,70,7, , , , , , ,5,00,6, 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00044,00001,1,1,1,1,8.86324786324786,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00044,00032,5,1,1,1,8.86324786324786,1,1,1,3,2,5,00,LITRO,14,1,0,00, , , , ,5,00,2,50,13,2.5,0,00, , , , ,0,00,3, 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00044,00051,7,1,1,1,8.86324786324786,1,1,1,1,1,1800,00,LITRO,14,1,0,00, , , , ,90,00,1,50,135,1.5,1710,00,0,80,1368,.8,0,00,5, 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00044,00052,8,1,1,1,8.86324786324786,1,1,1,15,6,96,00,UNIDAD,24,.06,0,00, , , , ,96,00,0,50,48,8.3333, , , , , , ,0,00,8, 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00044,00065,9,1,1,1,8.86324786324786,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00044,00072,10,1,1,1,8.86324786324786,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00044,00086,11,1,1,1,8.86324786324786,1,0,1,15,6,8,00,KILOGRAMO,12,1,0,00, , , , ,8,00,8,00,64,8, , , , , , ,0,00,2, 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00044,00087,12,1,1,1,8.86324786324786,1,1,1,15,6,18,00,KILOGRAMO,12,1,0,00, , , , ,15,00,8,00,120,8, , , , , , ,3,00,3, 
2021,24,TUMBES,01,TUMBES,05,SAN JACINTO,00044,00095,13,1,1,1,8.86324786324786,1,1,1,3,2,108,00,LITRO,14,1,0,00, , , , ,10,00,3,00,30,3,98,00,3,00,294,3,0,00,15, 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00045,00022,2,1,1,1,10.5384615384615,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00045,00051,5,1,1,1,10.5384615384615,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00045,00075,8,1,1,1,10.5384615384615,1,1,1,3,2,2700,00,LITRO,14,1,0,00, , , , ,360,00,3,00,1080,3,1600,00,3,00,4800,3,740,00,15, 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00045,00100,10,1,1,1,10.5384615384615,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00046,00001,1,1,1,1,8.86324786324786,1,1,1,15,6,8,40,KILOGRAMO,12,1,0,00, , , , ,8,40,5,00,42,5, , , , , , ,0,00,5, 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00046,00016,3,1,1,1,8.86324786324786,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00046,00032,6,1,1,1,8.86324786324786,1,1,1,3,2,30,00,LITRO,14,1,0,00, , , , ,30,00,3,00,90,3,0,00, , , , ,0,00,3, 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00047,00002,1,1,1,1,8.23015873015873,1,1,1,1,1,480,00,LITRO,14,1,260,00,2,50,650,2.5,200,00,1,50,300,1.5,20,00,2,00,40,2,0,00,3, 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00047,00010,2,1,1,1,8.23015873015873,1,1,1,1,1,180,00,LITRO,14,1,0,00, , , , ,180,00,1,50,270,1.5,0,00, , , , ,0,00,1, 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00047,00015,3,1,1,1,8.23015873015873,1,1,1,15,6,900,00,UNIDAD,24,.06,400,00,0,50,200,8.3333,500,00,0,50,250,8.3333, , , , , , ,0,00,10, 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00047,00027,6,1,1,1,8.23015873015873,1,1,1,15,6,180,00,UNIDAD,24,.06,0,00, , , , ,90,00,0,80,72,13.3333, , , , , , ,90,00,2, 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00047,00046,7,1,1,1,8.23015873015873,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00047,00055,8,1,1,1,8.23015873015873,1,1,1,15,6,270,00,UNIDAD,24,.06,0,00, , , , ,200,00,0,80,160,13.3333, , , , , , ,70,00,3, 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00047,00101,13,1,1,1,8.23015873015873,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00047,00113,14,1,1,1,8.23015873015873,1,1,1,15,6,270,00,UNIDAD,24,.06,0,00, , , , ,170,00,0,90,153,15, , , , , , ,100,00,3, 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00048,00017,4,1,1,1,8.23015873015873,1,1,1,15,6,30,00,UNIDAD,24,.07,0,00, , , , ,30,00,1,00,30,14.2857, , , , , , ,0,00,1, 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00048,00028,5,1,1,1,8.23015873015873,1,1,1,15,6,35,00,UNIDAD,24,.07,0,00, , , , ,35,00,1,00,35,14.2857, , , , , , ,0,00,8, 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00048,00035,6,1,1,1,8.23015873015873,1,1,1,15,6,120,00,UNIDAD,24,.06,0,00, , , , ,120,00,0,30,36,5, , , , , , ,0,00,5, 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00048,00047,8,1,1,1,8.23015873015873,1,1,1,15,6,30,00,UNIDAD,24,.07,0,00, , , , ,30,00,1,00,30,14.2857, , , , , , ,0,00,1, 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00048,00054,10,1,1,1,8.23015873015873,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00048,00068,13,1,1,1,8.23015873015873,1,1,1,15,6,500,00,UNIDAD,24,.06,0,00, , , , ,500,00,0,30,150,5, , , , , , ,0,00,10, 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00049,00021,2,1,1,1,8.23015873015873,1,1,1,15,6,210,00,UNIDAD,24,.06,0,00, , , , ,210,00,0,50,105,8.3333, , , , , , ,0,00,5, 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00049,00047,6,1,1,1,8.23015873015873,1,1,1,15,6,120,00,UNIDAD,24,.06,0,00, , , , ,120,00,0,75,90,12.5, , , , , , ,0,00,4, 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00049,00061,7,1,1,1,8.23015873015873,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00049,00092,11,1,1,1,8.23015873015873,1,1,1,15,6,80,00,UNIDAD,24,.06,0,00, , , , ,80,00,0,75,60,12.5, , , , , , ,0,00,4, 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00049,00098,12,1,1,1,8.23015873015873,1,1,1,15,6,980,00,UNIDAD,24,.06,0,00, , , , ,980,00,0,75,735,12.5, , , , , , ,0,00,10, 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00050,00014,1,1,1,1,9.60185185185185,1,1,1,15,6,50,00,KILOGRAMO,12,1,16,00,7,00,112,7,32,00,6,00,192,6, , , , , , ,2,00,5, 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00050,00014,1,1,1,1,9.60185185185185,1,1,1,3,2,1620,00,LITRO,14,1,220,00,3,00,660,3,500,00,3,00,1500,3,900,00,3,50,3150,3.5,0,00,40, 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00050,00015,2,1,1,1,9.60185185185185,1,1,1,15,6,15,00,KILOGRAMO,12,1,0,00, , , , ,12,00,4,00,48,4, , , , , , ,3,00,2, 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00050,00025,3,1,1,1,9.60185185185185,1,1,1,15,6,40,00,KILOGRAMO,12,1,10,00,7,00,70,7,30,00,6,00,180,6, , , , , , ,0,00,4, 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00050,00043,7,1,1,1,9.60185185185185,1,1,1,15,6,20,00,KILOGRAMO,12,1,15,00,7,00,105,7,5,00,6,00,30,6, , , , , , ,0,00,4, 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00050,00054,8,1,1,1,9.60185185185185,1,1,1,15,6,30,00,KILOGRAMO,12,1,10,00,7,00,70,7,10,00,6,00,60,6, , , , , , ,10,00,3, 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00050,00063,9,1,1,1,9.60185185185185,1,1,1,15,6,70,00,KILOGRAMO,12,1,50,00,8,00,400,8,20,00,8,00,160,8, , , , , , ,0,00,7, 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00050,00070,10,1,1,1,9.60185185185185,1,1,1,1,1,200,00,LITRO,14,1,0,00, , , , ,0,00, , , , ,0,00, , , , ,200,00,1, 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00050,00079,11,1,1,1,9.60185185185185,1,1,1,15,6,75,00,KILOGRAMO,12,1,0,00, , , , ,20,00,4,00,80,4, , , , , , ,55,00,10, 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00051,00046,5,1,1,1,8.5,1,1,1,15,6,120,00,UNIDAD,24,.06,0,00, , , , ,120,00,0,30,36,5, , , , , , ,0,00,2, 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00051,00069,7,1,1,1,8.5,1,1,1,15,6,50,00,UNIDAD,24,.06,0,00, , , , ,50,00,0,50,25,8.3333, , , , , , ,0,00,5, 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00051,00094,11,1,1,1,8.5,1,1,1,3,2,5,00,LITRO,14,1,0,00, , , , ,5,00,3,00,15,3,0,00, , , , ,0,00,2, 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00051,00094,11,1,1,1,8.5,1,1,1,15,6,120,00,UNIDAD,24,.06,0,00, , , , ,120,00,0,30,36,5, , , , , , ,0,00,5, 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00051,00097,12,1,1,1,8.5,1,1,1,15,6,480,00,UNIDAD,24,.06,0,00, , , , ,480,00,0,50,240,8.3333, , , , , , ,0,00,3, 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00051,00110,14,1,1,1,8.5,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00053,00009,1,1,1,1,8.23015873015873,1,1,1,15,6,10,00,KILOGRAMO,12,1,0,00, , , , ,10,00,6,00,60,6, , , , , , ,0,00,2, 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00053,00014,2,1,1,1,8.23015873015873,1,1,1,15,6,6,00,KILOGRAMO,12,1,3,00,10,00,30,10,2,00,12,00,24,12, , , , , , ,1,00,3, 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00053,00028,4,1,1,1,8.23015873015873,1,1,1,15,6,7,00,KILOGRAMO,12,1,7,00,7,00,49,7,0,00, , , , , , , , , , ,0,00,4, 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00053,00034,5,1,1,1,8.23015873015873,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,24,TUMBES,01,TUMBES,04,PAMPAS DE HOSPITAL,00053,00041,6,1,1,1,8.23015873015873,1,1,1,15,6,5,00,KILOGRAMO,12,1,0,00, , , , ,5,00,10,00,50,10, , , , , , ,0,00,2, 
