ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P102_3,P1201,P1201_EE,P1201_N,P1202_ENT,P1202_DEC,P1202_UM,P1202_COD,P1202_EQUIV_1,P1202_EQUIV_2,P1202A,P1202A_1,OMICAP1200
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01481,00081,9,1,1,1,68.6767676767677,1, ,0,1,0, , ,1, , , , , , ,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01481,00087,10,1,1,1,68.6767676767677,1, ,1,1,0,2, , ,1,650,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01481,00097,11,1,1,1,68.6767676767677,1, ,1,1,0,1, , ,1,250,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01481,00104,12,1,1,1,68.6767676767677,1, ,1,1,0,2, , ,0,279,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01481,00127,13,1,1,1,68.6767676767677,1, ,1,1,0,1, , ,0,200,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01481,00129,14,1,1,1,68.6767676767677,1, ,1,1,0,2, , ,0,730,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01484,00004,1,1,1,1,58.8658008658009,1, ,1,1,0,3, , ,0,530,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01484,00010,2,1,1,1,58.8658008658009,1, ,1,0,0,1, , ,1,000,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01484,00014,3,1,1,1,58.8658008658009,1, ,1,1,0,1, , ,0,157,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01484,00020,4,1,1,1,58.8658008658009,1, ,1,1,0,2, , ,0,225,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01484,00024,5,1,1,1,58.8658008658009,1, ,1,1,0,1, , ,0,080,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01484,00029,6,1,1,1,58.8658008658009,1, ,1,1,0,2, , ,1,000,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01484,00030,7,1,1,1,58.8658008658009,1, ,1,1,0,1, , ,1,000,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01484,00036,8,1,1,1,58.8658008658009,1, ,1,1,0,2, , ,0,520,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01484,00042,9,1,1,1,58.8658008658009,1, ,1,1,0,1, , ,0,500,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01484,00045,10,1,1,1,58.8658008658009,1, ,1,1,0,1, , ,0,500,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01484,00052,11,1,1,1,58.8658008658009,1, ,1,1,0,2, , ,0,750,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01484,00058,12,1,1,1,58.8658008658009,1, ,1,1,0,2, , ,0,135,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01484,00060,13,1,1,1,58.8658008658009,1, ,1,1,0,7, , ,0,335,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01484,00067,14,1,1,1,58.8658008658009,1, ,1,1,0,2, , ,0,115,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01485,00008,1,1,1,1,58.8658008658009,1, ,1,1,0,1, , ,0,125,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01485,00009,2,1,1,1,58.8658008658009,1, ,1,1,0,1, , ,0,250,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01485,00022,3,1,1,1,58.8658008658009,1, ,1,1,0,1, , ,0,800,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01485,00028,4,1,1,1,58.8658008658009,1, ,1,1,0,1, , ,0,024,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01485,00032,5,1,1,1,58.8658008658009,1, ,1,1,0,2, , ,1,940,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01485,00046,6,1,1,1,58.8658008658009,1, ,1,1,0,1, , ,0,500,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01485,00050,7,1,1,1,58.8658008658009,1, ,1,1,0,2, , ,3,500,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01485,00064,8,1,1,1,58.8658008658009,1, ,1,1,0,3, , ,0,980,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01485,00066,9,1,1,1,58.8658008658009,1, ,1,0,0,1, , ,0,750,1, ,1,0000,1,1, 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01485,00067,10,1,1,1,58.8658008658009,1, ,1,1,0,4, , ,1,750,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01485,00080,11,1,1,1,58.8658008658009,1, ,1,1,0,1, , ,0,500,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01485,00083,12,1,1,1,58.8658008658009,1, ,1,1,0,1, , ,0,500,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01485,00088,13,1,1,1,58.8658008658009,1, ,1,1,0,2, , ,1,500,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01485,00094,14,1,1,1,58.8658008658009,1, ,1,1,0,1, , ,0,250,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01489,00012,1,1,1,1,58.8658008658009,1, ,1,1,0,1, , ,1,150,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01489,00013,2,1,1,1,58.8658008658009,1, ,1,0,0,1, , ,0,300,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01489,00022,3,1,1,1,58.8658008658009,1, ,1,1,0,2, , ,0,900,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01489,00023,4,1,1,1,58.8658008658009,1, ,1,1,0,3, , ,3,500,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01489,00030,5,1,1,1,58.8658008658009,1, ,1,1,0,1, , ,0,600,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01489,00043,6,1,1,1,58.8658008658009,1, ,1,1,0,1, , ,1,000,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01489,00064,7,1,1,1,58.8658008658009,1, ,1,1,0,1, , ,1,000,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01489,00074,8,1,1,1,58.8658008658009,1, ,1,1,0,2, , ,3,750,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01489,00077,9,1,1,1,58.8658008658009,1, ,1,1,0,1, , ,0,400,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01489,00082,10,1,1,1,58.8658008658009,1, ,1,1,0,1, , ,1,000,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01489,00085,11,1,1,1,58.8658008658009,1, ,1,1,0,1, , ,0,500,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01489,00090,12,1,1,1,58.8658008658009,1, ,1,1,0,4, , ,1,950,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01489,00102,13,1,1,1,58.8658008658009,1, ,1,1,0,1, , ,0,500,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01489,00105,14,1,1,1,58.8658008658009,1, ,1,1,0,6, , ,10,500,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01495,00002,1,1,1,1,58.8658008658009,1, ,1,1,0,2, , ,3,550,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01495,00011,2,1,1,1,58.8658008658009,1, ,1,1,0,1, , ,0,500,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01495,00025,3,1,1,1,58.8658008658009,1, ,1,1,0,1, , ,0,250,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01495,00032,4,1,1,1,58.8658008658009,1, ,1,1,0,1, , ,1,500,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01495,00044,5,1,1,1,58.8658008658009,1, ,1,1,0,4, , ,8,100,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01495,00053,6,1,1,1,58.8658008658009,1, ,1,0,0,2, , ,1,500,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01495,00059,7,1,1,1,58.8658008658009,1, ,1,1,0,3, , ,4,400,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01495,00070,8,1,1,1,58.8658008658009,1, ,1,1,0,2, , ,1,000,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01495,00071,9,1,1,1,58.8658008658009,1, ,1,0,0,2, , ,1,500,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01495,00080,10,1,1,1,58.8658008658009,1, ,1,1,0,1, , ,0,480,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01495,00083,11,1,1,1,58.8658008658009,1, ,1,1,0,2, , ,5,000,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01495,00091,12,1,1,1,58.8658008658009,1, ,1,0,0,1, , ,1,509,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01495,00104,13,1,1,1,58.8658008658009,1, ,1,1,0,3, , ,1,750,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01495,00105,14,1,1,1,58.8658008658009,1, ,1,1,0,2, , ,1,200,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01502,00008,1,1,1,1,63.3939393939394,1, ,1,1,0,1, , ,1,000,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01502,00023,2,1,1,1,63.3939393939394,1, ,1,1,0,2, , ,1,730,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01502,00035,3,1,1,1,63.3939393939394,1, ,1,1,0,1, , ,1,500,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01502,00044,4,1,1,1,63.3939393939394,1, ,1,1,0,1, , ,0,640,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01502,00058,5,1,1,1,63.3939393939394,1, ,1,1,0,1, , ,0,570,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01502,00073,6,1,1,1,63.3939393939394,1, ,1,1,0,1, , ,0,750,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01502,00091,8,1,1,1,63.3939393939394,1, ,1,1,0,2, , ,2,000,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01502,00092,9,1,1,1,63.3939393939394,1, ,1,1,0,1, , ,0,420,1, ,1,0000,1,1, 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01502,00102,10,1,1,1,63.3939393939394,1, ,1,1,0,1, , ,3,500,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01502,00112,11,1,1,1,63.3939393939394,1, ,1,1,0,1, , ,0,750,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01502,00120,12,1,1,1,63.3939393939394,1, ,1,1,0,1, , ,2,760,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01502,00131,13,1,1,1,63.3939393939394,1, ,1,1,0,2, , ,1,000,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01502,00146,14,1,1,1,63.3939393939394,1, ,1,1,0,1, , ,1,750,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01505,00005,1,1,1,1,68.6767676767677,1, ,1,1,0,2, , ,1,250,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01505,00013,2,1,1,1,68.6767676767677,1, ,1,1,0,1, , ,2,000,1, ,1,0000,1,3, 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01505,00018,3,1,1,1,68.6767676767677,1, ,1,1,0,2, , ,1,000,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01505,00020,4,1,1,1,68.6767676767677,1, ,1,1,0,1, , ,1,000,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01505,00025,5,1,1,1,68.6767676767677,1, ,1,1,0,1, , ,11,000,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01505,00062,8,1,1,1,68.6767676767677,1, ,1,1,0,1, , ,1,500,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01505,00075,9,1,1,1,68.6767676767677,1, ,1,1,0,1, , ,1,000,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01505,00079,10,1,1,1,68.6767676767677,1, ,0,0,1,1, , ,1,000,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01505,00093,11,1,1,1,68.6767676767677,1, ,1,0,0,1, , ,3,750,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01505,00107,12,1,1,1,68.6767676767677,1, ,1,1,0,1, , ,1,031,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01505,00119,13,1,1,1,68.6767676767677,1, ,1,0,0,2, , ,4,900,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01505,00130,14,1,1,1,68.6767676767677,1, ,0,0,1,1, , ,1,000,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01513,00015,1,1,1,1,68.6767676767677,1, ,1,1,0,1, , ,1,250,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01513,00024,2,1,1,1,68.6767676767677,1, ,1,1,0,2, , ,5,250,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01513,00026,3,1,1,1,68.6767676767677,1, ,1,1,0,2, , ,7,050,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01513,00031,4,1,1,1,68.6767676767677,1, ,1,0,0,1, , ,0,500,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01513,00033,5,1,1,1,68.6767676767677,1, ,1,1,0,2, , ,2,000,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01513,00052,6,1,1,1,68.6767676767677,1, ,1,1,0,2, , ,3,750,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01513,00054,7,1,1,1,68.6767676767677,1, ,1,1,0,2, , ,2,000,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01513,00065,8,1,1,1,68.6767676767677,1, ,1,0,0,1, , ,3,000,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01513,00071,9,1,1,1,68.6767676767677,1, ,1,1,0,2, , ,3,750,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01513,00084,10,1,1,1,68.6767676767677,1, ,1,1,0,2, , ,2,000,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01513,00090,11,1,1,1,68.6767676767677,1, ,1,0,0,4, , ,7,500,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01513,00094,12,1,1,1,68.6767676767677,1, ,1,1,0,1, , ,2,727,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01524,00005,1,1,1,1,63.3939393939394,1, ,1,0,0,1, , ,1,100,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01524,00017,2,1,1,1,63.3939393939394,1, ,1,1,0,2, , ,3,500,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01524,00036,3,1,1,1,63.3939393939394,1, ,1,0,0,1, , ,0,250,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01524,00037,4,1,1,1,63.3939393939394,1, ,1,1,0,2, , ,0,625,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01524,00044,5,1,1,1,63.3939393939394,1, ,1,1,0,2, , ,1,000,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01524,00056,6,1,1,1,63.3939393939394,1, ,1,0,0,1, , ,0,054,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01524,00060,7,1,1,1,63.3939393939394,1, ,1,0,0,2, , ,1,380,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01524,00073,8,1,1,1,63.3939393939394,1, ,1,0,0,1, , ,1,000,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01524,00090,9,1,1,1,63.3939393939394,1, ,1,0,0,1, , ,1,090,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01524,00094,10,1,1,1,63.3939393939394,1, ,1,0,0,1, , ,0,750,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01524,00103,11,1,1,1,63.3939393939394,1, ,1,0,0,1, , ,4,000,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01524,00119,12,1,1,1,63.3939393939394,1, ,1,1,0,2, , ,7,500,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01524,00123,13,1,1,1,63.3939393939394,1, ,1,0,0,1, , ,2,250,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01525,00016,2,1,1,1,63.3939393939394,1, ,1,0,0,1, , ,3,500,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01525,00022,3,1,1,1,63.3939393939394,1, ,1,0,0,1, , ,6,250,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01525,00030,4,1,1,1,63.3939393939394,1, ,1,0,0,1, , ,0,250,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01525,00037,5,1,1,1,63.3939393939394,1, ,1,0,0,5, , ,3,000,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01525,00049,6,1,1,1,63.3939393939394,1, ,1,0,0,5, , ,0,900,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01525,00058,7,1,1,1,63.3939393939394,1, ,1,0,0,5, , ,26,500,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01525,00062,8,1,1,1,63.3939393939394,1, ,1,0,0,4, , ,5,400,1, ,1,0000,1,1, 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01525,00080,9,1,1,1,63.3939393939394,1, ,1,1,0,1, , ,0,500,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01525,00102,10,1,1,1,63.3939393939394,1, ,1,1,0,2, , ,0,500,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01525,00107,11,1,1,1,63.3939393939394,1, ,1,1,0,3, , ,1,500,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01525,00112,12,1,1,1,63.3939393939394,1, ,1,0,0,3, , ,7,000,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01525,00124,13,1,1,1,63.3939393939394,1, ,1,0,0,1, , ,0,250,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01525,00142,14,1,1,1,63.3939393939394,1, ,1,1,0,1, , ,0,250,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01535,00012,1,1,1,1,58.8658008658009,1, ,1,1,0,3, , ,2,140,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01535,00014,2,1,1,1,58.8658008658009,1, ,1,1,0,1, , ,0,600,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01535,00018,3,1,1,1,58.8658008658009,1, ,1,1,0,1, , ,1,000,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01535,00037,4,1,1,1,58.8658008658009,1, ,1,1,0,1, , ,1,000,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01535,00049,5,1,1,1,58.8658008658009,1, ,1,1,0,2, , ,8,250,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01535,00055,6,1,1,1,58.8658008658009,1, ,1,1,0,3, , ,8,000,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01535,00069,7,1,1,1,58.8658008658009,1, ,1,1,0,1, , ,3,750,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01535,00080,8,1,1,1,58.8658008658009,1, ,1,1,0,1, , ,0,500,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01535,00081,9,1,1,1,58.8658008658009,1, ,1,0,0,1, , ,0,500,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01535,00100,10,1,1,1,58.8658008658009,1, ,1,1,0,1, , ,1,000,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01535,00102,11,1,1,1,58.8658008658009,1, ,1,1,0,1, , ,1,000,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01535,00113,12,1,1,1,58.8658008658009,1, ,1,1,0,1, , ,1,000,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01535,00114,13,1,1,1,58.8658008658009,1, ,1,1,0,1, , ,1,000,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01535,00116,14,1,1,1,58.8658008658009,1, ,1,1,0,2, , ,1,500,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,01,LAMBAYEQUE,01547,00007,1,1,1,1,58.8658008658009,1, ,1,1,0,1, , ,0,500,1, ,1,0000,1,1, 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,01,LAMBAYEQUE,01547,00009,2,1,1,1,58.8658008658009,1, ,1,1,0,1, , ,1,750,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,01,LAMBAYEQUE,01547,00019,3,1,1,1,58.8658008658009,1, ,1,1,0,1, , ,1,000,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,01,LAMBAYEQUE,01547,00023,4,1,1,1,58.8658008658009,1, ,1,0,0,1, , ,1,300,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,01,LAMBAYEQUE,01547,00035,5,1,1,1,58.8658008658009,1, ,1,1,0,2, , ,1,870,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,01,LAMBAYEQUE,01547,00041,6,1,1,1,58.8658008658009,1, ,1,1,0,1, , ,0,750,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,01,LAMBAYEQUE,01547,00057,7,1,1,1,58.8658008658009,1, ,1,1,0,1, , ,3,000,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,01,LAMBAYEQUE,01547,00073,8,1,1,1,58.8658008658009,1, ,1,1,0,1, , ,0,330,1, ,1,0000,2, , 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,01,LAMBAYEQUE,01547,00075,9,1,1,1,58.8658008658009,1, ,1,1,0,1, , ,1,250,1, ,1,0000,2, , 
