ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P229G_N,P204_NOM_200D,P204_COD_200D,P229G_NOM,P229G_COD,P229H_CANT_ENT,P229H_CANT_DEC,P229H_UM,P229H_UM_COD,P229H_EQUIV,P229I_1_CANT_ENT,P229I_1_CANT_DEC,P229I_PREC_ENT,P229I_PREC_DEC,P229I_VAL,P229I_1_PRE_KG,P229I_2_ENT,P229I_2_DEC,P229I_3_ENT,P229I_3_DEC,OMICAP200_03
2021,08,CUSCO,01,CUSCO,02,CCORCA,16164,00102,9,1,2,6,139.635714285714,1,1,1,1,HABA GRANO SECO,2505,RASTROJO DE HABAS,4135,2,000,CARGA,09,30,0,000, , , , ,2,000,0,000, 
2021,08,CUSCO,01,CUSCO,02,CCORCA,16164,00126,11,1,2,6,139.635714285714,1,1,1,1,HABA GRANO SECO,2505,RASTROJO DE HABAS,4135,5,000,CARGA,09,30,0,000, , , , ,5,000,0,000, 
2021,08,CUSCO,01,CUSCO,02,CCORCA,16164,00138,13,1,2,6,139.635714285714,1,1,0,1,HABA GRANO SECO,2505,RASTROJO DE HABAS,4135,3,000,TERCIO,20,30,0,000, , , , ,0,000,3,000, 
2021,08,CUSCO,01,CUSCO,02,CCORCA,16164,00140,14,1,2,6,139.635714285714,1,1,1,1,HABA GRANO SECO,2505,RASTROJO DE HABAS,4135,100,000,CARGA,09,35,0,000, , , , ,100,000,0,000, 
2021,08,CUSCO,01,CUSCO,05,SAN SEBASTIAN,16200,00001,1,1,2,6,177.718181818182,1,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,45,000,CARGA,09,40,0,000, , , , ,45,000,0,000, 
2021,08,CUSCO,01,CUSCO,05,SAN SEBASTIAN,16200,00015,3,1,2,6,177.718181818182,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,50,000,CARGA,09,35,0,000, , , , ,0,000,50,000, 
2021,08,CUSCO,01,CUSCO,05,SAN SEBASTIAN,16200,00017,4,1,2,6,177.718181818182,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,15,000,ARCO,25,60,0,000, , , , ,0,000,15,000, 
2021,08,CUSCO,01,CUSCO,05,SAN SEBASTIAN,16200,00029,6,1,2,6,177.718181818182,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,20,000,TERCIO,20,40,0,000, , , , ,0,000,20,000, 
2021,08,CUSCO,01,CUSCO,05,SAN SEBASTIAN,16200,00054,9,1,2,6,177.718181818182,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,18,000,MONTON,42,70,0,000, , , , ,0,000,18,000, 
2021,08,CUSCO,01,CUSCO,05,SAN SEBASTIAN,16200,00056,10,1,2,6,177.718181818182,1,1,0,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,CARGA,09,20,0,000, , , , ,0,000,10,000, 
2021,08,CUSCO,01,CUSCO,05,SAN SEBASTIAN,16200,00067,11,1,2,6,177.718181818182,1,1,0,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,3,000,CARGA,09,40,0,000, , , , ,0,000,3,000, 
2021,08,CUSCO,01,CUSCO,05,SAN SEBASTIAN,16200,00083,13,1,2,6,177.718181818182,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,100,000,TERCIO,20,12,0,000, , , , ,100,000,0,000, 
2021,08,CUSCO,01,CUSCO,04,SAN JERONIMO,16222,00002,1,1,2,6,139.635714285714,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,18,000,CARGA,09,23,0,000, , , , ,18,000,0,000, 
2021,08,CUSCO,01,CUSCO,04,SAN JERONIMO,16222,00007,2,1,2,6,139.635714285714,1,1,0,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,90,000,TERCIO,20,40,0,000, , , , ,0,000,90,000, 
2021,08,CUSCO,01,CUSCO,04,SAN JERONIMO,16222,00016,3,1,2,6,139.635714285714,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,20,000,TERCIO,20,20,10,000,2,50,25,.125,10,000,0,000, 
2021,08,CUSCO,01,CUSCO,04,SAN JERONIMO,16222,00028,5,1,2,6,139.635714285714,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,30,000,TERCIO,20,30,0,000, , , , ,30,000,0,000, 
2021,08,CUSCO,01,CUSCO,04,SAN JERONIMO,16222,00047,8,1,2,6,139.635714285714,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,6,000,TERCIO,20,15,0,000, , , , ,6,000,0,000, 
2021,08,CUSCO,01,CUSCO,04,SAN JERONIMO,16222,00056,10,1,2,6,139.635714285714,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,TERCIO,20,20,0,000, , , , ,10,000,0,000, 
2021,08,CUSCO,01,CUSCO,04,SAN JERONIMO,16222,00060,11,1,2,6,139.635714285714,1,1,0,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,15,000,CARGA,09,15,0,000, , , , ,0,000,15,000, 
2021,08,CUSCO,01,CUSCO,04,SAN JERONIMO,16222,00078,13,1,2,6,139.635714285714,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,4,000,CARGA,09,250,4,000,25,00,100,.1,0,000,0,000, 
2021,08,CUSCO,10,PARURO,05,HUANOQUITE,16238,00007,1,1,2,6,150.376923076923,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,120,000,TERCIO,20,12,0,000, , , , ,120,000,0,000, 
2021,08,CUSCO,10,PARURO,05,HUANOQUITE,16238,00007,1,1,2,6,150.376923076923,1,1,1,2,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,250,000,TERCIO,20,12,0,000, , , , ,250,000,0,000, 
2021,08,CUSCO,10,PARURO,05,HUANOQUITE,16238,00017,2,1,2,6,150.376923076923,1,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,120,000,TERCIO,20,30,0,000, , , , ,0,000,120,000, 
2021,08,CUSCO,10,PARURO,05,HUANOQUITE,16238,00027,3,1,2,6,150.376923076923,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,150,000,TERCIO,20,20,0,000, , , , ,150,000,0,000, 
2021,08,CUSCO,10,PARURO,05,HUANOQUITE,16238,00036,4,1,2,6,150.376923076923,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,200,000,TERCIO,20,30,0,000, , , , ,200,000,0,000, 
2021,08,CUSCO,10,PARURO,05,HUANOQUITE,16238,00048,5,1,2,6,150.376923076923,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,80,000,TERCIO,20,20,0,000, , , , ,0,000,80,000, 
2021,08,CUSCO,10,PARURO,05,HUANOQUITE,16238,00064,6,1,2,6,150.376923076923,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,120,000,TERCIO,20,20,0,000, , , , ,0,000,120,000, 
2021,08,CUSCO,10,PARURO,05,HUANOQUITE,16238,00064,6,1,2,6,150.376923076923,1,1,1,2,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,200,000,TERCIO,20,12,0,000, , , , ,0,000,200,000, 
2021,08,CUSCO,10,PARURO,05,HUANOQUITE,16238,00065,7,1,2,6,150.376923076923,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,80,000,TERCIO,20,15,0,000, , , , ,80,000,0,000, 
2021,08,CUSCO,10,PARURO,05,HUANOQUITE,16238,00069,8,1,2,6,150.376923076923,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,9,000,TERCIO,20,25,9,000,5,00,45,.2,0,000,0,000, 
2021,08,CUSCO,10,PARURO,05,HUANOQUITE,16238,00087,10,1,2,6,150.376923076923,1,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,4,000,TERCIO,20,35,0,000, , , , ,4,000,0,000, 
2021,08,CUSCO,10,PARURO,05,HUANOQUITE,16238,00098,11,1,2,6,150.376923076923,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,8,000,CAMIONADA,08,500,4,000,150,00,600,.3,4,000,0,000, 
2021,08,CUSCO,10,PARURO,05,HUANOQUITE,16238,00104,12,1,2,6,150.376923076923,1,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,140,000,TERCIO,20,10,0,000, , , , ,0,000,140,000, 
2021,08,CUSCO,10,PARURO,05,HUANOQUITE,16238,00104,12,1,2,6,150.376923076923,1,1,1,2,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,15,000,TERCIO,20,30,0,000, , , , ,0,000,15,000, 
2021,08,CUSCO,10,PARURO,05,HUANOQUITE,16238,00113,13,1,2,6,150.376923076923,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,20,000,TERCIO,20,15,0,000, , , , ,0,000,20,000, 
2021,08,CUSCO,10,PARURO,05,HUANOQUITE,16238,00126,14,1,2,6,150.376923076923,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,12,000,TERCIO,20,20,0,000, , , , ,12,000,0,000, 
2021,08,CUSCO,10,PARURO,01,PARURO,16262,00005,1,1,2,6,150.376923076923,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,15,000,CARGA,09,30,15,000,5,00,75,.1667,0,000,0,000, 
2021,08,CUSCO,10,PARURO,01,PARURO,16262,00015,2,1,2,6,150.376923076923,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,30,000,TERCIO,20,20,0,000, , , , ,6,000,24,000, 
2021,08,CUSCO,10,PARURO,01,PARURO,16262,00029,3,1,2,6,150.376923076923,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,60,000,TERCIO,20,30,0,000, , , , ,60,000,0,000, 
2021,08,CUSCO,10,PARURO,01,PARURO,16262,00048,4,1,2,6,150.376923076923,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,30,000,SACO,19,30,15,000,3,00,45,.1,0,000,15,000, 
2021,08,CUSCO,10,PARURO,01,PARURO,16262,00085,8,1,2,6,150.376923076923,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,60,000,TERCIO,20,20,45,000,6,00,270,.3,15,000,0,000, 
2021,08,CUSCO,10,PARURO,01,PARURO,16262,00090,9,1,2,6,150.376923076923,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,75,000,TERCIO,20,30,75,000,3,00,225,.1,0,000,0,000, 
2021,08,CUSCO,10,PARURO,01,PARURO,16262,00110,10,1,2,6,150.376923076923,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,150,000,TERCIO,20,15,0,000, , , , ,150,000,0,000, 
2021,08,CUSCO,10,PARURO,01,PARURO,16262,00116,11,1,2,6,150.376923076923,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,240,000,TERCIO,20,25,0,000, , , , ,240,000,0,000, 
2021,08,CUSCO,10,PARURO,01,PARURO,16262,00116,11,1,2,6,150.376923076923,1,1,1,2,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,24,000,MANTADA,15,10,0,000, , , , ,24,000,0,000, 
2021,08,CUSCO,10,PARURO,01,PARURO,16262,00128,12,1,2,6,150.376923076923,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,90,000,TERCIO,20,15,0,000, , , , ,90,000,0,000, 
2021,08,CUSCO,10,PARURO,01,PARURO,16262,00139,13,1,2,6,150.376923076923,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,60,000,TERCIO,20,25,0,000, , , , ,60,000,0,000, 
2021,08,CUSCO,10,PARURO,01,PARURO,16262,00139,13,1,2,6,150.376923076923,1,1,1,2,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,5,000,TERCIO,20,25,0,000, , , , ,5,000,0,000, 
2021,08,CUSCO,10,PARURO,01,PARURO,16262,00145,14,1,2,6,150.376923076923,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,3,000,TERCIO,20,20,0,000, , , , ,3,000,0,000, 
2021,08,CUSCO,10,PARURO,03,CCAPI,16274,00019,1,1,2,6,150.376923076923,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,TERCIO,20,15,10,000,2,00,20,.1333,0,000,0,000, 
2021,08,CUSCO,10,PARURO,03,CCAPI,16274,00040,2,1,2,6,150.376923076923,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,150,000,TERCIO,20,15,0,000, , , , ,150,000,0,000, 
2021,08,CUSCO,10,PARURO,03,CCAPI,16274,00060,3,1,2,6,150.376923076923,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,50,000,MANTADA,15,20,0,000, , , , ,50,000,0,000, 
2021,08,CUSCO,10,PARURO,03,CCAPI,16274,00080,5,1,2,6,150.376923076923,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,20,000,MANTADA,15,15,0,000, , , , ,20,000,0,000, 
2021,08,CUSCO,10,PARURO,03,CCAPI,16274,00109,6,1,2,6,150.376923076923,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,40,000,ARCO,25,50,0,000, , , , ,40,000,0,000, 
2021,08,CUSCO,10,PARURO,03,CCAPI,16274,00133,7,1,2,6,150.376923076923,1,1,0,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,150,000,TERCIO,20,25,0,000, , , , ,0,000,150,000, 
2021,08,CUSCO,10,PARURO,03,CCAPI,16274,00152,8,1,2,6,150.376923076923,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,20,000,CARGA,09,200,0,000, , , , ,20,000,0,000, 
2021,08,CUSCO,10,PARURO,03,CCAPI,16274,00158,10,1,2,6,150.376923076923,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,24,000,TERCIO,20,20,0,000, , , , ,24,000,0,000, 
2021,08,CUSCO,10,PARURO,03,CCAPI,16274,00179,11,1,2,6,150.376923076923,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,100,000,TERCIO,20,15,0,000, , , , ,100,000,0,000, 
2021,08,CUSCO,10,PARURO,03,CCAPI,16274,00213,13,1,2,6,150.376923076923,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,50,000,MANTADA,15,15,0,000, , , , ,50,000,0,000, 
2021,08,CUSCO,10,PARURO,03,CCAPI,16277,00002,1,1,2,6,139.635714285714,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,100,000,CARGA,09,15,100,000,2,50,250,.1667,0,000,0,000, 
2021,08,CUSCO,10,PARURO,03,CCAPI,16277,00005,3,1,2,6,139.635714285714,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,40,000,CARGA,09,20,0,000, , , , ,40,000,0,000, 
2021,08,CUSCO,10,PARURO,03,CCAPI,16277,00021,4,1,2,6,139.635714285714,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,150,000,CARGA,09,20,0,000, , , , ,150,000,0,000, 
2021,08,CUSCO,10,PARURO,03,CCAPI,16277,00032,5,1,2,6,139.635714285714,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,120,000,CARGA,09,20,0,000, , , , ,120,000,0,000, 
2021,08,CUSCO,10,PARURO,03,CCAPI,16277,00032,5,1,2,6,139.635714285714,1,1,1,2,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,80,000,CARGA,09,10,0,000, , , , ,80,000,0,000, 
2021,08,CUSCO,10,PARURO,03,CCAPI,16277,00042,6,1,2,6,139.635714285714,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,160,000,CARGA,09,20,160,000,1,50,240,.075,0,000,0,000, 
2021,08,CUSCO,10,PARURO,03,CCAPI,16277,00053,7,1,2,6,139.635714285714,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,60,000,CARGA,09,20,0,000, , , , ,60,000,0,000, 
2021,08,CUSCO,10,PARURO,03,CCAPI,16277,00067,8,1,2,6,139.635714285714,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,75,000,CARGA,09,15,0,000, , , , ,75,000,0,000, 
2021,08,CUSCO,10,PARURO,03,CCAPI,16277,00079,9,1,2,6,139.635714285714,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,75,000,CARGA,09,20,0,000, , , , ,75,000,0,000, 
2021,08,CUSCO,10,PARURO,03,CCAPI,16277,00103,11,1,2,6,139.635714285714,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,250,000,CARGA,09,15,0,000, , , , ,250,000,0,000, 
2021,08,CUSCO,10,PARURO,03,CCAPI,16277,00116,12,1,2,6,139.635714285714,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,300,000,CARGA,09,15,0,000, , , , ,300,000,0,000, 
2021,08,CUSCO,10,PARURO,03,CCAPI,16277,00119,13,1,2,6,139.635714285714,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,5,000,CARGA,09,25,0,000, , , , ,5,000,0,000, 
2021,08,CUSCO,10,PARURO,03,CCAPI,16277,00119,13,1,2,6,139.635714285714,1,1,1,2,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,10,000,CARGA,09,15,0,000, , , , ,10,000,0,000, 
2021,08,CUSCO,10,PARURO,03,CCAPI,16277,00135,14,1,2,6,139.635714285714,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,32,000,CARGA,09,20,0,000, , , , ,32,000,0,000, 
2021,08,CUSCO,10,PARURO,03,CCAPI,16277,00135,14,1,2,6,139.635714285714,1,1,1,2,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,12,000,CARGA,09,10,0,000, , , , ,12,000,0,000, 
2021,08,CUSCO,10,PARURO,04,COLCHA,16280,00008,1,1,2,6,150.376923076923,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,15,000,CARGA,09,30,0,000, , , , ,15,000,0,000, 
2021,08,CUSCO,10,PARURO,04,COLCHA,16280,00016,2,1,2,6,150.376923076923,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,3,000,CAMIONADA,08,700,0,000, , , , ,3,000,0,000, 
2021,08,CUSCO,10,PARURO,04,COLCHA,16280,00024,3,1,2,6,150.376923076923,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,CARGA,09,50,0,000, , , , ,10,000,0,000, 
2021,08,CUSCO,10,PARURO,04,COLCHA,16280,00031,4,1,2,6,150.376923076923,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,45,000,CARGA,09,30,0,000, , , , ,45,000,0,000, 
2021,08,CUSCO,10,PARURO,04,COLCHA,16280,00032,5,1,2,6,150.376923076923,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,90,000,CARGA,09,15,0,000, , , , ,90,000,0,000, 
2021,08,CUSCO,10,PARURO,04,COLCHA,16280,00041,6,1,2,6,150.376923076923,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,30,000,CARGA,09,30,0,000, , , , ,30,000,0,000, 
2021,08,CUSCO,10,PARURO,04,COLCHA,16280,00047,7,1,2,6,150.376923076923,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,35,000,CARGA,09,25,0,000, , , , ,35,000,0,000, 
2021,08,CUSCO,10,PARURO,04,COLCHA,16280,00049,8,1,2,6,150.376923076923,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,15,000,CARGA,09,20,0,000, , , , ,15,000,0,000, 
2021,08,CUSCO,10,PARURO,04,COLCHA,16280,00055,9,1,2,6,150.376923076923,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,90,000,CARGA,09,15,0,000, , , , ,90,000,0,000, 
2021,08,CUSCO,10,PARURO,04,COLCHA,16280,00065,10,1,2,6,150.376923076923,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,25,000,CARGA,09,15,0,000, , , , ,25,000,0,000, 
2021,08,CUSCO,10,PARURO,04,COLCHA,16280,00072,11,1,2,6,150.376923076923,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,8,000,CAMIONADA,08,350,0,000, , , , ,8,000,0,000, 
2021,08,CUSCO,10,PARURO,04,COLCHA,16280,00080,12,1,2,6,150.376923076923,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,80,000,CARGA,09,15,0,000, , , , ,80,000,0,000, 
2021,08,CUSCO,10,PARURO,04,COLCHA,16280,00094,14,1,2,6,150.376923076923,1,1,0,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,32,000,CARGA,09,40,0,000, , , , ,0,000,32,000, 
2021,08,CUSCO,02,ACOMAYO,06,RONDOCAN,16308,00054,6,1,2,6,139.635714285714,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,500,000,TERCIO,20,30,0,000, , , , ,300,000,200,000, 
2021,08,CUSCO,02,ACOMAYO,06,RONDOCAN,16308,00069,7,1,2,6,139.635714285714,1,1,0,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,80,000,TERCIO,20,10,0,000, , , , ,0,000,80,000, 
2021,08,CUSCO,02,ACOMAYO,06,RONDOCAN,16308,00076,8,1,2,6,139.635714285714,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,80,000,TERCIO,20,10,0,000, , , , ,80,000,0,000, 
2021,08,CUSCO,02,ACOMAYO,06,RONDOCAN,16308,00104,10,1,2,6,139.635714285714,1,1,0,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,360,000,TERCIO,20,10,0,000, , , , ,0,000,360,000, 
2021,08,CUSCO,02,ACOMAYO,06,RONDOCAN,16308,00108,11,1,2,6,139.635714285714,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,1000,000,KILOGRAMO,12,1,0,000, , , , ,1000,000,0,000, 
2021,08,CUSCO,02,ACOMAYO,06,RONDOCAN,16308,00122,12,1,2,6,139.635714285714,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,960,000,KILOGRAMO,12,1,0,000, , , , ,960,000,0,000, 
2021,08,CUSCO,02,ACOMAYO,06,RONDOCAN,16308,00134,13,1,2,6,139.635714285714,1,1,0,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,180,000,TERCIO,20,10,0,000, , , , ,0,000,180,000, 
2021,08,CUSCO,02,ACOMAYO,06,RONDOCAN,16308,00148,14,1,2,6,139.635714285714,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,660,000,TERCIO,20,5,0,000, , , , ,660,000,0,000, 
2021,08,CUSCO,02,ACOMAYO,01,ACOMAYO,16316,00019,2,1,2,6,139.635714285714,1,1,1,1,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,12,000,CARGA,09,15,0,000, , , , ,12,000,0,000, 
2021,08,CUSCO,02,ACOMAYO,01,ACOMAYO,16316,00032,3,1,2,6,139.635714285714,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,CARGA,09,50,0,000, , , , ,10,000,0,000, 
2021,08,CUSCO,02,ACOMAYO,01,ACOMAYO,16316,00037,4,1,2,6,139.635714285714,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,20,000,CARGA,09,40,0,000, , , , ,20,000,0,000, 
2021,08,CUSCO,02,ACOMAYO,01,ACOMAYO,16316,00118,12,1,2,6,139.635714285714,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,2,000,CARGA,09,50,0,000, , , , ,2,000,0,000, 
2021,08,CUSCO,02,ACOMAYO,01,ACOMAYO,16319,00005,1,1,2,6,139.635714285714,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,80,000,TERCIO,20,10,0,000, , , , ,80,000,0,000, 
2021,08,CUSCO,02,ACOMAYO,01,ACOMAYO,16319,00017,2,1,2,6,139.635714285714,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,120,000,TERCIO,20,10,0,000, , , , ,120,000,0,000, 
2021,08,CUSCO,02,ACOMAYO,01,ACOMAYO,16319,00018,3,1,2,6,139.635714285714,1,1,0,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,50,000,TERCIO,20,10,0,000, , , , ,0,000,50,000, 
2021,08,CUSCO,02,ACOMAYO,01,ACOMAYO,16319,00023,4,1,2,6,139.635714285714,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,80,000,TERCIO,20,10,0,000, , , , ,80,000,0,000, 
2021,08,CUSCO,02,ACOMAYO,01,ACOMAYO,16319,00026,5,1,2,6,139.635714285714,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,600,000,TERCIO,20,10,0,000, , , , ,600,000,0,000, 
2021,08,CUSCO,02,ACOMAYO,01,ACOMAYO,16319,00049,6,1,2,6,139.635714285714,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,200,000,TERCIO,20,10,0,000, , , , ,200,000,0,000, 
2021,08,CUSCO,02,ACOMAYO,01,ACOMAYO,16319,00050,7,1,2,6,139.635714285714,1,1,0,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,240,000,TERCIO,20,12,0,000, , , , ,0,000,240,000, 
2021,08,CUSCO,02,ACOMAYO,01,ACOMAYO,16319,00060,8,1,2,6,139.635714285714,1,1,0,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,120,000,TERCIO,20,10,0,000, , , , ,0,000,120,000, 
2021,08,CUSCO,02,ACOMAYO,01,ACOMAYO,16319,00063,9,1,2,6,139.635714285714,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,450,000,TERCIO,20,10,0,000, , , , ,450,000,0,000, 
2021,08,CUSCO,02,ACOMAYO,01,ACOMAYO,16319,00080,10,1,2,6,139.635714285714,1,1,0,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,150,000,TERCIO,20,10,0,000, , , , ,0,000,150,000, 
2021,08,CUSCO,02,ACOMAYO,01,ACOMAYO,16319,00086,11,1,2,6,139.635714285714,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,180,000,TERCIO,20,10,0,000, , , , ,180,000,0,000, 
2021,08,CUSCO,02,ACOMAYO,01,ACOMAYO,16319,00089,12,1,2,6,139.635714285714,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,750,000,TERCIO,20,10,0,000, , , , ,450,000,300,000, 
2021,08,CUSCO,02,ACOMAYO,01,ACOMAYO,16319,00105,13,1,2,6,139.635714285714,1,1,0,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,120,000,ATADO,02,3,0,000, , , , ,0,000,120,000, 
