ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P401A,P402A,P403A_1,P403A_2,P403A_3,P403A_4_1_ENT,P403A_4_1_DEC,P403A_4_1_VAL,P403A_4_2_ENT,P403A_4_2_VAL,P403A_5_ENT,P403A_5_DEC,P403A_5_VAL,P403A_6_ENT,P403A_6_DEC,P403A_7_ENT,P403A_8_ENT,P403A_8_DEC,P403A_9_ENT,P403A_9_DEC,P403AA_1,P403AA_2,P403AA_3,P403AA_4,P403AA_5,P403AA_6,P403AA_7,P403AA_8,P403AA_9,P403AA_10,P404A
2021,13,LA LIBERTAD,11,GRAN CHIMU,02,LUCMA,07142,00042,6,1,2,4,94.2802197802198,1,1,1,15,16,10,0,0,0,00, ,8,160,10,00,200,0,00,4, , ,0,00,1,0,0,0,0,0,0,0,0,0,4
2021,13,LA LIBERTAD,11,GRAN CHIMU,02,LUCMA,07142,00042,6,1,2,4,94.2802197802198,1,1,1,16,4,3,0,0,0,00, ,2,25,0,00, ,0,00,0, , ,0,00,1,0,0,0,0,0,0,0,0,0,5
2021,13,LA LIBERTAD,11,GRAN CHIMU,02,LUCMA,07142,00058,7,1,2,4,94.2802197802198,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,13,LA LIBERTAD,11,GRAN CHIMU,02,LUCMA,07142,00064,8,1,2,4,94.2802197802198,1,1,1,4,1,0,1,0,0,00, ,0, ,1,00,400,0,00,0,0,00,0,00, , , , , , , , , , ,1
2021,13,LA LIBERTAD,11,GRAN CHIMU,02,LUCMA,07142,00068,9,1,2,4,94.2802197802198,1,1,1,4,1,0,1,0,0,50,100,0, ,0,50,100,0,00,0,0,00,0,00,0,1,0,0,0,0,0,0,0,0,1
2021,13,LA LIBERTAD,11,GRAN CHIMU,02,LUCMA,07142,00068,9,1,2,4,94.2802197802198,1,1,1,7,60,45,0,0,0,00, ,60,1500,15,00,375,0,00,0, , ,0,00,0,1,0,0,0,0,0,0,0,0,30
2021,13,LA LIBERTAD,11,GRAN CHIMU,02,LUCMA,07142,00068,9,1,2,4,94.2802197802198,1,1,1,15,4,0,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,4
2021,13,LA LIBERTAD,11,GRAN CHIMU,02,LUCMA,07142,00078,10,1,2,4,94.2802197802198,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,13,LA LIBERTAD,11,GRAN CHIMU,02,LUCMA,07142,00091,11,1,2,4,94.2802197802198,1,1,1,3,6,2,0,0,0,00, ,0, ,2,00,200,0,00,0,0,00,0,00, , , , , , , , , , ,6
2021,13,LA LIBERTAD,11,GRAN CHIMU,02,LUCMA,07142,00091,11,1,2,4,94.2802197802198,1,1,1,4,5,5,0,0,0,00, ,0, ,5,00,250,0,00,0,0,00,0,00, , , , , , , , , , ,5
2021,13,LA LIBERTAD,11,GRAN CHIMU,02,LUCMA,07142,00091,11,1,2,4,94.2802197802198,1,1,1,7,10,0,0,0,0,00, ,0, ,0,00, ,0,00,6, , ,0,00, , , , , , , , , , ,4
2021,13,LA LIBERTAD,11,GRAN CHIMU,02,LUCMA,07142,00091,11,1,2,4,94.2802197802198,1,1,1,9,8,5,0,0,0,00, ,0, ,8,00,320,0,00,0, , ,0,00, , , , , , , , , , ,5
2021,13,LA LIBERTAD,11,GRAN CHIMU,02,LUCMA,07142,00091,11,1,2,4,94.2802197802198,1,1,1,15,15,5,0,0,0,00, ,0, ,10,00,150,0,00,0, , ,0,00, , , , , , , , , , ,10
2021,13,LA LIBERTAD,11,GRAN CHIMU,02,LUCMA,07142,00095,12,1,2,4,94.2802197802198,1,1,1,1,6,1,0,0,0,00, ,0, ,0,00, ,0,00,2,0,00,0,00, , , , , , , , , , ,5
2021,13,LA LIBERTAD,11,GRAN CHIMU,02,LUCMA,07142,00095,12,1,2,4,94.2802197802198,1,1,1,9,6,0,0,0,0,00, ,0, ,0,00, ,0,00,4, , ,0,00, , , , , , , , , , ,2
2021,13,LA LIBERTAD,11,GRAN CHIMU,02,LUCMA,07142,00095,12,1,2,4,94.2802197802198,1,1,1,15,5,0,0,0,0,00, ,0, ,0,00, ,0,00,2, , ,0,00, , , , , , , , , , ,3
2021,13,LA LIBERTAD,11,GRAN CHIMU,02,LUCMA,07142,00095,12,1,2,4,94.2802197802198,1,1,1,16,5,0,0,0,0,00, ,0, ,0,00, ,0,00,5, , ,0,00, , , , , , , , , , ,0
2021,13,LA LIBERTAD,11,GRAN CHIMU,02,LUCMA,07142,00097,13,1,2,4,94.2802197802198,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,13,LA LIBERTAD,11,GRAN CHIMU,02,LUCMA,07142,00106,14,1,2,4,94.2802197802198,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00011,1,1,2,4,94.2802197802198,1,1,1,1,3,0,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,3
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00011,1,1,2,4,94.2802197802198,1,1,1,3,15,10,0,0,0,00, ,6,600,2,00,600,0,00,0,0,00,0,00,1,0,0,0,0,0,0,0,0,0,17
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00011,1,1,2,4,94.2802197802198,1,1,1,4,0,0,4,0,0,00, ,0, ,0,00, ,0,00,1,0,00,0,00, , , , , , , , , , ,3
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00011,1,1,2,4,94.2802197802198,1,1,1,7,20,5,0,0,0,00, ,0, ,10,00,200,0,00,0, , ,0,00, , , , , , , , , , ,15
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00011,1,1,2,4,94.2802197802198,1,1,1,9,0,0,2,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,2
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00011,1,1,2,4,94.2802197802198,1,1,1,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00011,1,1,2,4,94.2802197802198,1,1,1,14,0,5,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,5
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00011,1,1,2,4,94.2802197802198,1,1,1,15,4,6,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,10
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00011,1,1,2,4,94.2802197802198,1,1,1,16,2,0,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,2
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00021,2,1,2,4,94.2802197802198,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00024,3,1,2,4,94.2802197802198,1,1,1,2,0,0,2,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,2
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00024,3,1,2,4,94.2802197802198,1,1,1,4,2,0,0,0,0,00, ,0, ,2,00,400,0,00,0,0,00,0,00, , , , , , , , , , ,0
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00024,3,1,2,4,94.2802197802198,1,1,1,7,20,0,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,20,00, , , , , , , , , , ,0
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00025,4,1,2,4,94.2802197802198,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00033,5,1,2,4,94.2802197802198,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00035,6,1,2,4,94.2802197802198,1,1,1,9,2,0,2,0,0,00, ,0, ,2,00,65,0,00,0, , ,0,00, , , , , , , , , , ,2
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00035,6,1,2,4,94.2802197802198,1,1,1,15,5,2,0,0,0,00, ,0, ,2,00,60,0,00,1, , ,0,00, , , , , , , , , , ,4
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00035,6,1,2,4,94.2802197802198,1,1,1,16,2,1,0,0,0,00, ,0, ,2,00,55,0,00,0, , ,0,00, , , , , , , , , , ,1
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00042,7,1,2,4,94.2802197802198,1,1,1,1,1,0,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,1
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00042,7,1,2,4,94.2802197802198,1,1,1,2,0,0,2,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,2
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00042,7,1,2,4,94.2802197802198,1,1,1,7,4,6,0,3,0,00, ,3,60,2,00,50,0,00,0, , ,0,00,1,1,0,0,0,0,0,0,0,0,8
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00042,7,1,2,4,94.2802197802198,1,1,1,15,3,0,0,0,0,00, ,0, ,0,00, ,0,00,3, , ,0,00, , , , , , , , , , ,0
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00042,7,1,2,4,94.2802197802198,1,1,1,16,1,0,0,0,0,00, ,1,30,0,00, ,0,00,0, , ,0,00,1,0,0,0,0,0,0,0,0,0,0
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00053,8,1,2,4,94.2802197802198,1,1,1,2,2,0,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,2
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00053,8,1,2,4,94.2802197802198,1,1,1,4,0,0,1,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,1
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00053,8,1,2,4,94.2802197802198,1,1,1,7,20,0,0,0,0,00, ,0, ,3,00,75,0,00,10, , ,0,00, , , , , , , , , , ,7
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00053,8,1,2,4,94.2802197802198,1,1,1,15,1,2,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,3
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00061,9,1,2,4,94.2802197802198,1,1,1,1,6,0,2,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,8
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00061,9,1,2,4,94.2802197802198,1,1,1,4,0,0,1,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,1
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00070,10,1,2,4,94.2802197802198,1,1,1,1,10,0,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,10
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00070,10,1,2,4,94.2802197802198,1,1,1,2,5,1,0,0,0,00, ,0, ,1,00,180,0,00,0,0,00,0,00, , , , , , , , , , ,5
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00070,10,1,2,4,94.2802197802198,1,1,1,4,2,0,3,0,0,00, ,0, ,1,00,250,0,00,0,0,00,0,00, , , , , , , , , , ,4
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00070,10,1,2,4,94.2802197802198,1,1,1,7,10,8,0,0,0,00, ,0, ,12,00,250,0,00,6, , ,0,00, , , , , , , , , , ,0
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00070,10,1,2,4,94.2802197802198,1,1,1,15,20,0,0,0,0,00, ,0, ,10,00,300,0,00,0, , ,0,00, , , , , , , , , , ,10
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00077,11,1,2,4,94.2802197802198,1,1,1,1,2,0,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,2
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00077,11,1,2,4,94.2802197802198,1,1,1,4,6,0,0,0,0,00, ,0, ,0,00, ,0,00,6,0,00,0,00, , , , , , , , , , ,0
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00089,12,1,2,4,94.2802197802198,1,1,1,2,5,2,0,0,0,00, ,1,220,1,00,180,0,00,0,0,00,0,00,0,1,0,0,0,0,0,0,0,0,5
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00089,12,1,2,4,94.2802197802198,1,1,1,15,6,4,0,0,0,00, ,0, ,3,00,90,0,00,1, , ,0,00, , , , , , , , , , ,6
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00089,12,1,2,4,94.2802197802198,1,1,1,16,2,1,0,0,0,00, ,0, ,2,00,60,0,00,0, , ,0,00, , , , , , , , , , ,1
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00097,13,1,2,4,94.2802197802198,1,1,1,1,4,1,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,5
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00097,13,1,2,4,94.2802197802198,1,1,1,2,15,4,0,0,0,00, ,2,300,0,00, ,0,00,0,0,00,2,00,1,1,0,0,0,0,0,0,0,0,15
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00097,13,1,2,4,94.2802197802198,1,1,1,4,2,0,0,0,0,00, ,0, ,1,00,200,0,00,0,0,00,0,00, , , , , , , , , , ,1
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00097,13,1,2,4,94.2802197802198,1,1,1,7,5,9,0,0,0,00, ,0, ,5,00,120,0,00,2, , ,0,00, , , , , , , , , , ,7
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00097,13,1,2,4,94.2802197802198,1,1,1,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00099,14,1,2,4,94.2802197802198,1,1,1,1,5,1,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,6
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00099,14,1,2,4,94.2802197802198,1,1,1,7,8,6,0,0,0,00, ,0, ,8,00,240,0,00,2, , ,0,00, , , , , , , , , , ,4
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00099,14,1,2,4,94.2802197802198,1,1,1,9,0,8,2,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,10
2021,13,LA LIBERTAD,11,GRAN CHIMU,04,SAYAPULLO,07153,00099,14,1,2,4,94.2802197802198,1,1,1,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00008,1,1,2,4,94.2802197802198,1,1,1,2,12,2,0,0,0,00, ,0, ,1,00,120,0,00,1,0,00,0,00, , , , , , , , , , ,12
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00008,1,1,2,4,94.2802197802198,1,1,1,7,25,15,0,0,0,00, ,5,140,20,00,350,0,00,0, , ,0,00,1,0,0,0,0,0,0,0,0,0,15
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00013,2,1,2,4,94.2802197802198,1,1,1,1,7,1,0,0,0,00, ,2,1000,0,00, ,0,00,0,0,00,0,00,1,0,0,0,0,0,0,0,0,0,6
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00013,2,1,2,4,94.2802197802198,1,1,1,2,2,2,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,4
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00013,2,1,2,4,94.2802197802198,1,1,1,7,2,6,2,0,0,00, ,0, ,4,00,112,0,00,0, , ,0,00, , , , , , , , , , ,6
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00020,3,1,2,4,94.2802197802198,1,1,1,1,3,1,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,4
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00020,3,1,2,4,94.2802197802198,1,1,1,2,2,1,1,0,0,00, ,1,250,0,00, ,0,00,0,0,00,0,00,1,0,0,0,0,0,0,0,0,0,3
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00020,3,1,2,4,94.2802197802198,1,1,1,4,2,3,0,0,0,00, ,0, ,1,00,180,0,00,0,0,00,0,00, , , , , , , , , , ,4
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00020,3,1,2,4,94.2802197802198,1,1,1,7,5,3,0,0,0,00, ,0, ,2,00,50,0,00,2, , ,0,00, , , , , , , , , , ,4
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00020,3,1,2,4,94.2802197802198,1,1,1,15,10,5,20,0,0,00, ,0, ,4,00,120,0,00,3, , ,0,00, , , , , , , , , , ,28
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00020,3,1,2,4,94.2802197802198,1,1,1,16,1,0,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,1
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00028,4,1,2,4,94.2802197802198,1,1,1,1,4,2,0,0,0,00, ,2,2800,0,00, ,0,00,0,0,00,0,00,1,0,0,0,0,0,0,0,0,0,4
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00028,4,1,2,4,94.2802197802198,1,1,1,2,2,3,0,0,0,00, ,0, ,0,00, ,0,00,1,0,00,0,00, , , , , , , , , , ,4
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00028,4,1,2,4,94.2802197802198,1,1,1,4,0,0,1,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,1
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00028,4,1,2,4,94.2802197802198,1,1,1,7,6,18,0,0,0,00, ,0, ,9,00,270,0,00,11, , ,0,00, , , , , , , , , , ,4
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00028,4,1,2,4,94.2802197802198,1,1,1,15,0,0,2,0,0,00, ,0, ,0,00, ,0,00,0, , ,2,00, , , , , , , , , , ,0
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00028,4,1,2,4,94.2802197802198,1,1,1,16,0,0,1,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,1
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00039,5,1,2,4,94.2802197802198,1,1,1,1,8,2,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,10
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00039,5,1,2,4,94.2802197802198,1,1,1,2,20,5,0,0,0,00, ,2,400,2,00,400,0,00,2,0,00,0,00,1,0,0,0,0,0,0,0,0,0,19
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00039,5,1,2,4,94.2802197802198,1,1,1,4,5,5,0,0,0,00, ,2,300,0,00, ,0,00,1,0,00,0,00,1,0,0,0,0,0,0,0,0,0,7
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00039,5,1,2,4,94.2802197802198,1,1,1,7,20,10,2,0,0,00, ,2,30,10,00,250,0,00,5, , ,0,00,1,0,0,0,0,0,0,0,0,0,15
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00039,5,1,2,4,94.2802197802198,1,1,1,15,12,0,5,0,0,00, ,0, ,10,00,250,0,00,2, , ,0,00, , , , , , , , , , ,5
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00039,5,1,2,4,94.2802197802198,1,1,1,16,1,0,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,1
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00045,6,1,2,4,94.2802197802198,1,1,1,1,7,1,0,0,1,00,1500,0, ,0,00, ,0,00,3,0,00,0,00,0,1,0,0,0,0,0,0,0,0,4
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00045,6,1,2,4,94.2802197802198,1,1,1,7,8,12,0,0,0,00, ,0, ,5,00,125,0,00,0, , ,0,00, , , , , , , , , , ,15
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00050,7,1,2,4,94.2802197802198,1,1,1,1,2,0,2,0,0,00, ,2,4000,0,00, ,0,00,0,0,00,0,00,1,0,0,0,0,0,0,0,0,0,2
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00050,7,1,2,4,94.2802197802198,1,1,1,2,5,3,0,0,0,00, ,2,300,1,00,180,0,00,2,0,00,0,00,1,0,0,0,0,0,0,0,0,0,3
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00050,7,1,2,4,94.2802197802198,1,1,1,4,6,0,0,0,0,00, ,0, ,1,00,300,0,00,0,0,00,0,00, , , , , , , , , , ,5
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00058,8,1,2,4,94.2802197802198,1,1,1,1,3,1,0,0,0,00, ,0, ,0,00, ,0,00,1,0,00,0,00, , , , , , , , , , ,3
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00058,8,1,2,4,94.2802197802198,1,1,1,2,3,1,0,0,0,00, ,1,80,0,00, ,0,00,0,0,00,0,00,1,0,0,0,0,0,0,0,0,0,3
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00058,8,1,2,4,94.2802197802198,1,1,1,4,1,2,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,3
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00062,9,1,2,4,94.2802197802198,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00065,10,1,2,4,94.2802197802198,1,1,1,1,2,0,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,2
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00065,10,1,2,4,94.2802197802198,1,1,1,15,6,0,0,0,0,00, ,0, ,0,00, ,0,00,1, , ,0,00, , , , , , , , , , ,5
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00065,10,1,2,4,94.2802197802198,1,1,1,16,1,0,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,1
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00073,11,1,2,4,94.2802197802198,1,1,1,1,2,2,1,0,0,00, ,1,600,0,00, ,0,00,2,0,00,0,00,1,0,0,0,0,0,0,0,0,0,2
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00073,11,1,2,4,94.2802197802198,1,1,1,4,2,6,0,0,0,00, ,2,400,2,00,400,0,00,3,0,00,1,00,1,0,0,0,0,0,0,0,0,0,0
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00073,11,1,2,4,94.2802197802198,1,1,1,7,10,30,0,0,0,00, ,8,160,12,00,300,0,00,6, , ,0,00,1,0,0,0,0,0,0,0,0,0,14
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00073,11,1,2,4,94.2802197802198,1,1,1,10,3,6,0,0,0,00, ,2,100,2,00,200,0,00,3, , ,0,00,1,0,0,0,0,0,0,0,0,0,2
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00073,11,1,2,4,94.2802197802198,1,1,1,15,4,0,0,0,0,00, ,1,10,1,00,30,0,00,1, , ,0,00,1,0,0,0,0,0,0,0,0,0,1
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00073,11,1,2,4,94.2802197802198,1,1,1,16,1,0,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,1
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00078,12,1,2,4,94.2802197802198,1,1,1,1,10,1,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,11
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00078,12,1,2,4,94.2802197802198,1,1,1,2,10,3,0,0,0,00, ,3,360,0,00, ,0,00,0,0,00,0,00,1,0,0,0,0,0,0,0,0,0,10
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00078,12,1,2,4,94.2802197802198,1,1,1,4,2,0,2,0,0,00, ,2,200,0,00, ,0,00,0,0,00,0,00,1,0,0,0,0,0,0,0,0,0,2
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00078,12,1,2,4,94.2802197802198,1,1,1,7,80,30,0,0,0,00, ,30,750,25,00,700,0,00,0, , ,0,00,0,1,0,0,0,0,0,0,0,0,55
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00078,12,1,2,4,94.2802197802198,1,1,1,15,6,0,0,0,0,00, ,0, ,2,00,60,0,00,0, , ,0,00, , , , , , , , , , ,4
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00078,12,1,2,4,94.2802197802198,1,1,1,16,2,2,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,4
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00085,13,1,2,4,94.2802197802198,1,1,1,1,6,2,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,8
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00085,13,1,2,4,94.2802197802198,1,1,1,2,8,0,0,0,0,00, ,2,360,0,00, ,0,00,0,0,00,0,00,1,0,0,0,0,0,0,0,0,0,6
2021,13,LA LIBERTAD,06,OTUZCO,10,PARANDAY,07191,00085,13,1,2,4,94.2802197802198,1,1,1,4,8,0,0,0,4,00,2400,0, ,1,00,120,0,00,0,0,00,0,00,1,0,0,0,0,0,0,0,0,0,3
