ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P102_3,P1203,P1205,P1205_NOM,P1205_COD,P1205_TIPO,P1206_SUP_1,P1206_SUP_2,OMICAP1200_02
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00041,6,1,2,6,18.7876984126984,1, ,1,0,0,1,3,DAMASCO,1130,2,0,001, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00041,6,1,2,6,18.7876984126984,1, ,1,0,0,1,4,TUNA FRUTA,1186,2,0,002, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00041,6,1,2,6,18.7876984126984,1, ,1,0,0,1,5,PERAL,1166,2,0,002, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00041,6,1,2,6,18.7876984126984,1, ,1,0,0,1,6,PALTO,1162,2,0,002, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00041,6,1,2,6,18.7876984126984,1, ,1,0,0,1,7,GRANADO,1132,2,0,001, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00051,7,1,2,6,18.7876984126984,1, ,1,1,0,1,1,TUNA FRUTA,1186,2,0,097, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00051,7,1,2,6,18.7876984126984,1, ,1,1,0,1,2,DAMASCO,1130,2,0,006, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00051,7,1,2,6,18.7876984126984,1, ,1,1,0,1,3,CIROLERO,1124,2,0,014, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00051,7,1,2,6,18.7876984126984,1, ,1,1,0,1,4,PALTO,1162,2,0,025, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00051,7,1,2,6,18.7876984126984,1, ,1,1,0,1,5,MEMBRILLERO,1153,2,0,071, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00051,7,1,2,6,18.7876984126984,1, ,1,1,0,1,6,MANZANO,1149,2,0,018, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00051,7,1,2,6,18.7876984126984,1, ,1,1,0,1,7,PERAL,1166,2,0,044, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00057,8,1,2,6,18.7876984126984,1, ,1,0,0,1,1,TUNA FRUTA,1186,2,0,155, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00057,8,1,2,6,18.7876984126984,1, ,1,0,0,1,2,CIROLERO,1124,2,0,098, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00057,8,1,2,6,18.7876984126984,1, ,1,0,0,1,3,MEMBRILLERO,1153,2,0,288, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00057,8,1,2,6,18.7876984126984,1, ,1,0,0,1,4,PERAL,1166,2,0,011, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00057,8,1,2,6,18.7876984126984,1, ,1,0,0,1,5,PALTO,1162,2,0,020, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00057,8,1,2,6,18.7876984126984,1, ,1,0,0,1,6,MANZANO,1149,2,0,020, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00057,8,1,2,6,18.7876984126984,1, ,1,0,0,1,7,OREGANO,1219,3,0,025, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00057,8,1,2,6,18.7876984126984,1, ,1,0,0,1,8,MOLLE,1541,4,0,050, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00057,8,1,2,6,18.7876984126984,1, ,1,0,0,1,9,MAIZ CHALA,2706,1,0,250, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00069,9,1,2,6,18.7876984126984,1, ,1,0,0,1,1,MEMBRILLERO,1153,2,230,000, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00069,9,1,2,6,18.7876984126984,1, ,1,0,0,1,2,PERAL,1166,2,105,000, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00069,9,1,2,6,18.7876984126984,1, ,1,0,0,1,3,TUNA FRUTA,1186,2,144,000, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00069,9,1,2,6,18.7876984126984,1, ,1,0,0,1,4,CIROLERO,1124,2,16,000, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00069,9,1,2,6,18.7876984126984,1, ,1,0,0,1,5,HIGUERA,1136,2,47,000, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00069,9,1,2,6,18.7876984126984,1, ,1,0,0,1,6,MANZANO,1149,2,15,000, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00078,10,1,2,6,18.7876984126984,1, ,1,0,0,1,1,PERAL,1166,2,0,050, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00078,10,1,2,6,18.7876984126984,1, ,1,0,0,1,2,CIROLERO,1124,2,0,035, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00078,10,1,2,6,18.7876984126984,1, ,1,0,0,1,3,MEMBRILLERO,1153,2,0,030, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00078,10,1,2,6,18.7876984126984,1, ,1,0,0,1,4,TUNA FRUTA,1186,2,0,005, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00078,10,1,2,6,18.7876984126984,1, ,1,0,0,1,5,DAMASCO,1130,2,0,012, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00078,10,1,2,6,18.7876984126984,1, ,1,0,0,1,6,VID,1192,2,0,008, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00078,10,1,2,6,18.7876984126984,1, ,1,0,0,1,7,HIGUERA,1136,2,0,022, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00078,10,1,2,6,18.7876984126984,1, ,1,0,0,1,8,MANZANO,1149,2,0,018, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00079,11,1,2,6,18.7876984126984,1, ,1,0,0,1,1,PALTO,1162,2,0,030, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00079,11,1,2,6,18.7876984126984,1, ,1,0,0,1,2,CIROLERO,1124,2,0,035, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00095,12,1,2,6,18.7876984126984,1, ,1,0,0,1,1,MEMBRILLERO,1153,2,100,000, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00095,12,1,2,6,18.7876984126984,1, ,1,0,0,1,2,PERAL,1166,2,90,000, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00095,12,1,2,6,18.7876984126984,1, ,1,0,0,1,3,CIROLERO,1124,2,25,000, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00095,12,1,2,6,18.7876984126984,1, ,1,0,0,1,4,DAMASCO,1130,2,15,000, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00107,13,1,2,6,18.7876984126984,1, ,1,0,0,1,1,PERAL,1166,2,0,070, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00107,13,1,2,6,18.7876984126984,1, ,1,0,0,1,2,CIROLERO,1124,2,0,090, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00107,13,1,2,6,18.7876984126984,1, ,1,0,0,1,3,DAMASCO,1130,2,0,069, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00107,13,1,2,6,18.7876984126984,1, ,1,0,0,1,4,MEMBRILLERO,1153,2,0,145, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00107,13,1,2,6,18.7876984126984,1, ,1,0,0,1,5,MANZANO,1149,2,0,018, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00107,13,1,2,6,18.7876984126984,1, ,1,0,0,1,6,TUNA FRUTA,1186,2,0,011, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00108,14,1,2,6,18.7876984126984,1, ,1,0,0,1,1,MEMBRILLERO,1153,2,0,050, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00108,14,1,2,6,18.7876984126984,1, ,1,0,0,1,2,TUNA FRUTA,1186,2,0,020, 
2021,23,TACNA,04,TARATA,02,HEROES ALBARRACIN,19170,00108,14,1,2,6,18.7876984126984,1, ,1,0,0,1,3,MELOCOTONERO,1152,2,0,015, 
2021,23,TACNA,04,TARATA,01,TARATA,19173,00017,1,1,2,6,20.232905982906,1, ,1,0,0,1,1,OREGANO,1219,3,20,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19173,00017,1,1,2,6,20.232905982906,1, ,1,0,0,1,2,TUNA FRUTA,1186,2,10,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19173,00017,1,1,2,6,20.232905982906,1, ,1,0,0,1,3,EUCALIPTO,1526,4,2,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19173,00017,1,1,2,6,20.232905982906,1, ,1,0,0,1,4,QUEUÑA,1547,4,2,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19173,00020,2,1,2,6,20.232905982906,1, ,1,1,0,1,1,OREGANO,1219,3,0,750, 
2021,23,TACNA,04,TARATA,01,TARATA,19173,00020,2,1,2,6,20.232905982906,1, ,1,1,0,1,2,ALFALFA,1401,3,0,350, 
2021,23,TACNA,04,TARATA,01,TARATA,19173,00020,2,1,2,6,20.232905982906,1, ,1,1,0,1,3,TUNA FRUTA,1186,2,0,225, 
2021,23,TACNA,04,TARATA,01,TARATA,19173,00020,2,1,2,6,20.232905982906,1, ,1,1,0,1,4,PAPA NATIVA,2615,1,0,100, 
2021,23,TACNA,04,TARATA,01,TARATA,19173,00020,2,1,2,6,20.232905982906,1, ,1,1,0,1,5,HABA,2942,1,0,100, 
2021,23,TACNA,04,TARATA,01,TARATA,19173,00095,6,1,2,6,20.232905982906,1, ,1,0,0,1,1,OREGANO,1219,3,0,250, 
2021,23,TACNA,04,TARATA,01,TARATA,19173,00095,6,1,2,6,20.232905982906,1, ,1,0,0,1,2,MANZANO,1149,2,0,010, 
2021,23,TACNA,04,TARATA,01,TARATA,19173,00095,6,1,2,6,20.232905982906,1, ,1,0,0,1,3,MEMBRILLERO,1153,2,0,010, 
2021,23,TACNA,04,TARATA,01,TARATA,19173,00095,6,1,2,6,20.232905982906,1, ,1,0,0,1,4,TUNA FRUTA,1186,2,0,010, 
2021,23,TACNA,04,TARATA,01,TARATA,19173,00111,7,1,2,6,20.232905982906,1, ,1,1,0,1,1,PAPA NATIVA,2615,1,0,200, 
2021,23,TACNA,04,TARATA,01,TARATA,19173,00111,7,1,2,6,20.232905982906,1, ,1,1,0,1,2,PAPA BLANCA,2612,1,0,200, 
2021,23,TACNA,04,TARATA,01,TARATA,19173,00126,8,1,2,6,20.232905982906,1, ,1,0,0,1,1,OREGANO,1219,3,0,100, 
2021,23,TACNA,04,TARATA,01,TARATA,19173,00126,8,1,2,6,20.232905982906,1, ,1,0,0,1,2,TUNA FRUTA,1186,2,0,050, 
2021,23,TACNA,04,TARATA,01,TARATA,19173,00126,8,1,2,6,20.232905982906,1, ,1,0,0,1,3,MANZANO,1149,2,0,010, 
2021,23,TACNA,04,TARATA,01,TARATA,19173,00126,8,1,2,6,20.232905982906,1, ,1,0,0,1,4,GRANADILLA,2203,1,0,005, 
2021,23,TACNA,04,TARATA,01,TARATA,19173,00144,9,1,2,6,20.232905982906,1, ,1,1,0,1,1,OREGANO,1219,3,0,040, 
2021,23,TACNA,04,TARATA,01,TARATA,19173,00144,9,1,2,6,20.232905982906,1, ,1,1,0,1,2,TUNA FRUTA,1186,2,0,005, 
2021,23,TACNA,04,TARATA,01,TARATA,19173,00163,10,1,2,6,20.232905982906,1, ,1,1,0,1,1,OREGANO,1219,3,0,250, 
2021,23,TACNA,04,TARATA,01,TARATA,19173,00179,12,1,2,6,20.232905982906,1, ,1,0,0,1,1,ALFALFA,1401,3,1,250, 
2021,23,TACNA,04,TARATA,01,TARATA,19173,00179,12,1,2,6,20.232905982906,1, ,1,0,0,1,2,MANZANO,1149,2,0,700, 
2021,23,TACNA,04,TARATA,01,TARATA,19173,00179,12,1,2,6,20.232905982906,1, ,1,0,0,1,3,PERAL,1166,2,0,250, 
2021,23,TACNA,04,TARATA,01,TARATA,19173,00179,12,1,2,6,20.232905982906,1, ,1,0,0,1,4,MEMBRILLERO,1153,2,0,250, 
2021,23,TACNA,04,TARATA,01,TARATA,19173,00179,12,1,2,6,20.232905982906,1, ,1,0,0,1,5,OREGANO,1219,3,0,525, 
2021,23,TACNA,04,TARATA,01,TARATA,19175,00010,1,1,2,6,18.7876984126984,1, ,1,1,0,1,1,ALFALFA,1401,3,1000,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19175,00010,1,1,2,6,18.7876984126984,1, ,1,1,0,1,2,TUNA FRUTA,1186,2,5,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19175,00010,1,1,2,6,18.7876984126984,1, ,1,1,0,1,3,OREGANO,1219,3,1000,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19175,00010,1,1,2,6,18.7876984126984,1, ,1,1,0,1,4,MELOCOTONERO,1152,2,6,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19175,00010,1,1,2,6,18.7876984126984,1, ,1,1,0,1,5,PALTO,1162,2,3,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19175,00023,3,1,2,6,18.7876984126984,1, ,1,1,0,1,1,OREGANO,1219,3,16000,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19175,00023,3,1,2,6,18.7876984126984,1, ,1,1,0,1,2,MAIZ AMILACEO,2108,1,5000,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19175,00037,4,1,2,6,18.7876984126984,1, ,1,0,0,1,1,ALFALFA,1401,3,2000,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19175,00038,5,1,2,6,18.7876984126984,1, ,1,1,0,1,1,ALFALFA,1401,3,1000,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19175,00038,5,1,2,6,18.7876984126984,1, ,1,1,0,1,2,MAIZ AMILACEO,2108,1,200,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19175,00038,5,1,2,6,18.7876984126984,1, ,1,1,0,1,3,OREGANO,1219,3,120,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19175,00038,5,1,2,6,18.7876984126984,1, ,1,1,0,1,4,EUCALIPTO,1526,4,3,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19175,00038,5,1,2,6,18.7876984126984,1, ,1,1,0,1,5,PINO,1546,4,3,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19175,00038,5,1,2,6,18.7876984126984,1, ,1,1,0,1,6,TUNA FRUTA,1186,2,4,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19175,00040,6,1,2,6,18.7876984126984,1, ,1,1,0,1,1,ALFALFA,1401,3,1200,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19175,00040,6,1,2,6,18.7876984126984,1, ,1,1,0,1,2,MAIZ AMILACEO,2108,1,1500,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19175,00040,6,1,2,6,18.7876984126984,1, ,1,1,0,1,3,MANZANO,1149,2,50,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19175,00044,7,1,2,6,18.7876984126984,1, ,1,0,0,1,1,TUNA FRUTA,1186,2,1,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19175,00060,9,1,2,6,18.7876984126984,1, ,1,1,0,1,1,PAPA BLANCA,2612,1,1500,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19175,00060,9,1,2,6,18.7876984126984,1, ,1,1,0,1,2,TUNA FRUTA,1186,2,800,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19175,00060,9,1,2,6,18.7876984126984,1, ,1,1,0,1,3,PINO,1546,4,15,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19175,00060,9,1,2,6,18.7876984126984,1, ,1,1,0,1,4,TUMBO,1185,2,5,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19175,00069,10,1,2,6,18.7876984126984,1, ,1,1,0,1,1,OREGANO,1219,3,1000,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19175,00069,10,1,2,6,18.7876984126984,1, ,1,1,0,1,2,MAIZ MORADO,2110,1,700,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19175,00069,10,1,2,6,18.7876984126984,1, ,1,1,0,1,3,MAIZ AMILACEO,2108,1,900,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19175,00069,10,1,2,6,18.7876984126984,1, ,1,1,0,1,4,ALFALFA,1401,3,500,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19175,00069,10,1,2,6,18.7876984126984,1, ,1,1,0,1,5,TUNA FRUTA,1186,2,5,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19175,00069,10,1,2,6,18.7876984126984,1, ,1,1,0,1,6,TUMBO,1185,2,4,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19175,00070,11,1,2,6,18.7876984126984,1, ,1,0,0,1,1,TUMBO,1185,2,2,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19175,00070,11,1,2,6,18.7876984126984,1, ,1,0,0,1,2,PINO,1546,4,4,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19175,00088,12,1,2,6,18.7876984126984,1, ,1,1,0,1,1,MAIZ AMILACEO,2108,1,2000,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19175,00093,13,1,2,6,18.7876984126984,1, ,1,1,0,1,1,OREGANO,1219,3,2500,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19175,00093,13,1,2,6,18.7876984126984,1, ,1,1,0,1,2,PINO,1546,4,10,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19175,00097,14,1,2,6,18.7876984126984,1, ,1,0,0,1,1,MAIZ AMILACEO,2108,1,1500,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19175,00097,14,1,2,6,18.7876984126984,1, ,1,0,0,1,2,OREGANO,1219,3,200,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19175,00097,14,1,2,6,18.7876984126984,1, ,1,0,0,1,3,TUNA FRUTA,1186,2,4,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19175,00097,14,1,2,6,18.7876984126984,1, ,1,0,0,1,4,TUMBO,1185,2,5,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19176,00008,2,1,2,6,18.7876984126984,1, ,1,0,0,1,1,OREGANO,1219,3,1,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19176,00008,2,1,2,6,18.7876984126984,1, ,1,0,0,1,2,ALFALFA,1401,3,0,500, 
2021,23,TACNA,04,TARATA,01,TARATA,19176,00008,2,1,2,6,18.7876984126984,1, ,1,0,0,1,3,PERAL,1166,2,0,010, 
2021,23,TACNA,04,TARATA,01,TARATA,19176,00008,2,1,2,6,18.7876984126984,1, ,1,0,0,1,4,MANZANO,1149,2,0,160, 
2021,23,TACNA,04,TARATA,01,TARATA,19176,00008,2,1,2,6,18.7876984126984,1, ,1,0,0,1,5,MELOCOTONERO,1152,2,0,300, 
2021,23,TACNA,04,TARATA,01,TARATA,19176,00008,2,1,2,6,18.7876984126984,1, ,1,0,0,1,6,CIRUELA AGRIA,1125,2,0,018, 
2021,23,TACNA,04,TARATA,01,TARATA,19176,00029,3,1,2,6,18.7876984126984,1, ,1,0,0,1,1,OREGANO,1219,3,0,800, 
2021,23,TACNA,04,TARATA,01,TARATA,19176,00029,3,1,2,6,18.7876984126984,1, ,1,0,0,1,2,MANZANO,1149,2,0,009, 
2021,23,TACNA,04,TARATA,01,TARATA,19176,00029,3,1,2,6,18.7876984126984,1, ,1,0,0,1,3,TUNA FRUTA,1186,2,0,008, 
2021,23,TACNA,04,TARATA,01,TARATA,19176,00029,3,1,2,6,18.7876984126984,1, ,1,0,0,1,4,MELOCOTONERO,1152,2,0,009, 
2021,23,TACNA,04,TARATA,01,TARATA,19176,00029,3,1,2,6,18.7876984126984,1, ,1,0,0,1,5,TUMBO,1185,2,0,001, 
2021,23,TACNA,04,TARATA,01,TARATA,19176,00029,3,1,2,6,18.7876984126984,1, ,1,0,0,1,6,EUCALIPTO,1526,4,0,010, 
2021,23,TACNA,04,TARATA,01,TARATA,19176,00029,3,1,2,6,18.7876984126984,1, ,1,0,0,1,7,MOLLE,1541,4,0,030, 
2021,23,TACNA,04,TARATA,01,TARATA,19176,00037,5,1,2,6,18.7876984126984,1, ,1,1,0,1,1,HABA,2942,1,0,500, 
2021,23,TACNA,04,TARATA,01,TARATA,19176,00037,5,1,2,6,18.7876984126984,1, ,1,1,0,1,2,MELOCOTONERO,1152,2,0,040, 
2021,23,TACNA,04,TARATA,01,TARATA,19176,00037,5,1,2,6,18.7876984126984,1, ,1,1,0,1,3,MANZANO,1149,2,0,250, 
2021,23,TACNA,04,TARATA,01,TARATA,19176,00037,5,1,2,6,18.7876984126984,1, ,1,1,0,1,4,OREGANO,1219,3,0,500, 
2021,23,TACNA,04,TARATA,01,TARATA,19176,00037,5,1,2,6,18.7876984126984,1, ,1,1,0,1,5,ALFALFA,1401,3,3,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19176,00046,7,1,2,6,18.7876984126984,1, ,1,0,0,1,1,ALFALFA,1401,3,0,500, 
2021,23,TACNA,04,TARATA,01,TARATA,19176,00046,7,1,2,6,18.7876984126984,1, ,1,0,0,1,2,CIPRES,1521,4,0,012, 
2021,23,TACNA,04,TARATA,01,TARATA,19176,00067,8,1,2,6,18.7876984126984,1, ,1,1,0,1,1,OREGANO,1219,3,0,750, 
2021,23,TACNA,04,TARATA,01,TARATA,19176,00075,9,1,2,6,18.7876984126984,1, ,1,0,0,1,1,ALFALFA,1401,3,0,450, 
2021,23,TACNA,04,TARATA,01,TARATA,19176,00075,9,1,2,6,18.7876984126984,1, ,1,0,0,1,2,MANZANO,1149,2,0,032, 
2021,23,TACNA,04,TARATA,01,TARATA,19176,00075,9,1,2,6,18.7876984126984,1, ,1,0,0,1,3,PERAL,1166,2,0,025, 
2021,23,TACNA,04,TARATA,01,TARATA,19176,00075,9,1,2,6,18.7876984126984,1, ,1,0,0,1,4,CIROLERO,1124,2,0,024, 
2021,23,TACNA,04,TARATA,01,TARATA,19176,00079,10,1,2,6,18.7876984126984,1, ,1,1,0,1,1,MELOCOTONERO,1152,2,9,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19176,00079,10,1,2,6,18.7876984126984,1, ,1,1,0,1,2,TUNA FRUTA,1186,2,50,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19176,00079,10,1,2,6,18.7876984126984,1, ,1,1,0,1,3,CEDRO,1519,4,10,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19176,00079,10,1,2,6,18.7876984126984,1, ,1,1,0,1,4,EUCALIPTO,1526,4,90,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19176,00086,11,1,2,6,18.7876984126984,1, ,1,1,0,1,1,ALFALFA,1401,3,0,400, 
2021,23,TACNA,04,TARATA,01,TARATA,19176,00086,11,1,2,6,18.7876984126984,1, ,1,1,0,1,2,EUCALIPTO,1526,4,0,320, 
2021,23,TACNA,04,TARATA,01,TARATA,19176,00107,12,1,2,6,18.7876984126984,1, ,1,1,0,1,1,ALFALFA,1401,3,0,350, 
2021,23,TACNA,04,TARATA,01,TARATA,19176,00107,12,1,2,6,18.7876984126984,1, ,1,1,0,1,2,TUNA FRUTA,1186,2,0,150, 
2021,23,TACNA,04,TARATA,01,TARATA,19176,00107,12,1,2,6,18.7876984126984,1, ,1,1,0,1,3,LIMON ACIDO,1140,3,0,001, 
2021,23,TACNA,04,TARATA,01,TARATA,19176,00107,12,1,2,6,18.7876984126984,1, ,1,1,0,1,4,MANZANO,1149,2,0,002, 
2021,23,TACNA,04,TARATA,01,TARATA,19176,00107,12,1,2,6,18.7876984126984,1, ,1,1,0,1,5,MOLLE,1541,4,0,016, 
2021,23,TACNA,04,TARATA,01,TARATA,19176,00107,12,1,2,6,18.7876984126984,1, ,1,1,0,1,6,EUCALIPTO,1526,4,0,005, 
2021,23,TACNA,04,TARATA,01,TARATA,19178,00002,1,1,2,6,18.7876984126984,1, ,1,1,0,1,1,OREGANO,1219,3,2,700, 
2021,23,TACNA,04,TARATA,01,TARATA,19178,00002,1,1,2,6,18.7876984126984,1, ,1,1,0,1,2,TUNA FRUTA,1186,2,0,013, 
2021,23,TACNA,04,TARATA,01,TARATA,19178,00002,1,1,2,6,18.7876984126984,1, ,1,1,0,1,3,MANZANO,1149,2,0,010, 
2021,23,TACNA,04,TARATA,01,TARATA,19178,00013,2,1,2,6,18.7876984126984,1, ,1,1,0,1,1,ALFALFA,1401,3,2,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19178,00028,4,1,2,6,18.7876984126984,1, ,1,1,0,1,1,TUMBO,1185,2,10,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19178,00028,4,1,2,6,18.7876984126984,1, ,1,1,0,1,2,ROCOTO,2338,1,2,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19178,00028,4,1,2,6,18.7876984126984,1, ,1,1,0,1,3,MEMBRILLERO,1153,2,4,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19178,00028,4,1,2,6,18.7876984126984,1, ,1,1,0,1,4,FLORES DE CORTE,4200,1,20,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19178,00038,5,1,2,6,18.7876984126984,1, ,1,1,0,1,1,ALFALFA,1401,3,5,380, 
2021,23,TACNA,04,TARATA,01,TARATA,19178,00038,5,1,2,6,18.7876984126984,1, ,1,1,0,1,2,MANZANO,1149,2,0,009, 
2021,23,TACNA,04,TARATA,01,TARATA,19178,00038,5,1,2,6,18.7876984126984,1, ,1,1,0,1,3,OREGANO,1219,3,1,500, 
2021,23,TACNA,04,TARATA,01,TARATA,19178,00053,7,1,2,6,18.7876984126984,1, ,1,1,0,1,1,MANZANO,1149,2,0,015, 
2021,23,TACNA,04,TARATA,01,TARATA,19178,00053,7,1,2,6,18.7876984126984,1, ,1,1,0,1,2,OREGANO,1219,3,0,500, 
2021,23,TACNA,04,TARATA,01,TARATA,19178,00053,7,1,2,6,18.7876984126984,1, ,1,1,0,1,3,ALFALFA,1401,3,1,000, 
2021,23,TACNA,04,TARATA,01,TARATA,19178,00053,7,1,2,6,18.7876984126984,1, ,1,1,0,1,4,EUCALIPTO,1526,4,0,008, 
2021,23,TACNA,04,TARATA,01,TARATA,19178,00053,7,1,2,6,18.7876984126984,1, ,1,1,0,1,5,MOLLE,1541,4,0,030, 
2021,23,TACNA,04,TARATA,01,TARATA,19178,00073,9,1,2,6,18.7876984126984,1, ,1,0,0,1,1,ALFALFA,1401,3,1,500, 
2021,23,TACNA,04,TARATA,01,TARATA,19178,00073,9,1,2,6,18.7876984126984,1, ,1,0,0,1,2,OREGANO,1219,3,0,500, 
2021,23,TACNA,04,TARATA,01,TARATA,19178,00105,12,1,2,6,18.7876984126984,1, ,1,1,0,1,1,TUNA FRUTA,1186,2,0,002, 
2021,23,TACNA,04,TARATA,01,TARATA,19178,00111,13,1,2,6,18.7876984126984,1, ,1,1,0,1,1,OREGANO,1219,3,0,750, 
