ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P105_N,P204_NOM,P204_COD,P204_TIPO,P218A,P218B,P218C_NRO,P218C_PROD_CORTE_ENT,P218C_PROD_CORTE_DEC
2021,17,MADRE DE DIOS,02,MANU,03,MADRE DE DIOS,16762,00006,1,1,3,7,11.4545454545455,1,1,1,1,PASTO BRIZANTA,1408,3,2,2,1,200000,000
2021,17,MADRE DE DIOS,02,MANU,03,MADRE DE DIOS,16762,00006,1,1,3,7,11.4545454545455,1,1,1,1,PASTO BRIZANTA,1408,3,2,2,2,150000,000
2021,17,MADRE DE DIOS,02,MANU,03,MADRE DE DIOS,16763,00039,4,1,3,7,11.8333333333333,1,1,1,1,PASTO BRIZANTA,1408,3,2,1,1,320,000
2021,17,MADRE DE DIOS,02,MANU,03,MADRE DE DIOS,16763,00048,5,1,3,7,11.8333333333333,1,1,1,1,PASTO BRIZANTA,1408,3,2,1,1,2250000,000
2021,17,MADRE DE DIOS,02,MANU,03,MADRE DE DIOS,16763,00115,11,1,3,7,11.8333333333333,1,1,1,2,PASTO BRIZANTA,1408,3,2,1,1,350000,000
2021,17,MADRE DE DIOS,02,MANU,04,HUEPETUHE,16764,00001,1,1,3,7,10,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,1,1,350000,000
2021,17,MADRE DE DIOS,02,MANU,04,HUEPETUHE,16764,00001,1,1,3,7,10,1,1,1,2,PASTO BRAQUEARIA,1407,3,2,1,1,350000,000
2021,17,MADRE DE DIOS,02,MANU,04,HUEPETUHE,16764,00020,4,1,3,7,10,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,1,1,480000,000
2021,17,MADRE DE DIOS,02,MANU,04,HUEPETUHE,16764,00020,4,1,3,7,10,1,1,1,2,PASTO BRAQUEARIA,1407,3,2,1,1,35000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,02,INAMBARI,16766,00148,14,1,3,7,13.1666666666667,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,1,1,240,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,02,INAMBARI,16766,00148,14,1,3,7,13.1666666666667,1,1,1,1,PASTO BRIZANTA,1408,3,2,1,1,80,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,02,INAMBARI,16768,00016,2,1,3,7,9.07142857142857,1,1,1,1,PASTO BRIZANTA,1408,3,2,2,2,1000000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,02,INAMBARI,16768,00016,2,1,3,7,9.07142857142857,1,1,1,1,PASTO BRIZANTA,1408,3,2,2,1,1000000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,02,INAMBARI,16768,00116,13,1,3,7,9.07142857142857,1,1,1,1,PASTO BRIZANTA,1408,3,2,2,1,1000000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,02,INAMBARI,16768,00116,13,1,3,7,9.07142857142857,1,1,1,1,PASTO BRIZANTA,1408,3,2,2,2,1000000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,02,INAMBARI,16768,00127,14,1,3,7,9.07142857142857,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,2,2,380000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,02,INAMBARI,16768,00127,14,1,3,7,9.07142857142857,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,2,1,400000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,02,INAMBARI,16769,00024,5,1,3,7,9,1,1,1,1,PASTO BRIZANTA,1408,3,2,1,1,350000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,02,INAMBARI,16770,00020,3,1,3,7,11.0714285714286,1,1,1,1,PASTO BRIZANTA,1408,3,2,1,1,450,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,02,INAMBARI,16770,00124,12,1,3,7,11.0714285714286,1,1,1,1,PASTO BRIZANTA,1408,3,2,1,1,1200,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,02,INAMBARI,16770,00131,13,1,3,7,11.0714285714286,1,1,1,1,PASTO BRIZANTA,1408,3,2,2,2,150000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,02,INAMBARI,16770,00131,13,1,3,7,11.0714285714286,1,1,1,1,PASTO BRIZANTA,1408,3,2,2,1,200000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,02,INAMBARI,16770,00131,13,1,3,7,11.0714285714286,1,1,1,2,PASTO BRIZANTA,1408,3,2,2,2,2000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,02,INAMBARI,16770,00131,13,1,3,7,11.0714285714286,1,1,1,2,PASTO BRIZANTA,1408,3,2,2,1,2500,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,02,INAMBARI,16771,00007,1,1,3,7,12.1428571428571,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,2,1,140000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,02,INAMBARI,16771,00007,1,1,3,7,12.1428571428571,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,2,2,120000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,02,INAMBARI,16771,00060,5,1,3,7,12.1428571428571,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,1,1,440,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,02,INAMBARI,16771,00060,5,1,3,7,12.1428571428571,1,1,1,1,PASTO BRIZANTA,1408,3,2,1,1,160,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,02,INAMBARI,16771,00068,6,1,3,7,12.1428571428571,1,1,1,1,PASTO BRIZANTA,1408,3,2,2,1,1300000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,02,INAMBARI,16771,00068,6,1,3,7,12.1428571428571,1,1,1,1,PASTO BRIZANTA,1408,3,2,2,2,1100000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16772,00107,13,1,3,7,14.25,1,1,1,1,PASTO NATURAL MANEJADO,1487,3,2,2,2,70000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16772,00107,13,1,3,7,14.25,1,1,1,1,PASTO NATURAL MANEJADO,1487,3,2,2,1,81666,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16773,00007,1,1,3,7,8.16666666666667,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,1,1,125,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16773,00007,1,1,3,7,8.16666666666667,1,1,1,1,PASTO BRIZANTA,1408,3,2,1,1,480,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16773,00032,5,1,3,7,8.16666666666667,1,1,1,1,PASTO BRIZANTA,1408,3,2,1,1,700,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16773,00042,7,1,3,7,8.16666666666667,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,1,1,120,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16773,00042,7,1,3,7,8.16666666666667,1,1,1,1,PASTO BRIZANTA,1408,3,2,1,1,600,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16773,00043,8,1,3,7,8.16666666666667,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,1,1,250,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16773,00043,8,1,3,7,8.16666666666667,1,1,1,1,PASTO BRIZANTA,1408,3,2,1,1,30,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16773,00073,11,1,3,7,8.16666666666667,1,1,1,2,PASTO BRAQUEARIA,1407,3,2,1,1,80,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16773,00073,11,1,3,7,8.16666666666667,1,1,1,2,PASTO BRIZANTA,1408,3,2,1,1,320,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16774,00016,2,1,3,7,10.2727272727273,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,2,2,10000000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16774,00016,2,1,3,7,10.2727272727273,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,2,1,12000000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16774,00021,3,1,3,7,10.2727272727273,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,2,1,600000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16774,00021,3,1,3,7,10.2727272727273,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,2,2,500000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16774,00049,7,1,3,7,10.2727272727273,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,2,2,500000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16774,00049,7,1,3,7,10.2727272727273,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,2,1,600000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16774,00055,8,1,3,7,10.2727272727273,1,1,1,1,PASTO BRIZANTA,1408,3,2,2,1,625000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16774,00055,8,1,3,7,10.2727272727273,1,1,1,1,PASTO BRIZANTA,1408,3,2,2,2,625000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16774,00091,11,1,3,7,10.2727272727273,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,2,2,360000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16774,00091,11,1,3,7,10.2727272727273,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,2,1,400000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16775,00002,1,1,3,7,12.0769230769231,1,1,1,3,PASTO BRIZANTA,1408,3,2,1,1,1400000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16775,00033,3,1,3,7,12.0769230769231,1,1,1,1,PASTO BRIZANTA,1408,3,2,1,1,2100000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16775,00033,3,1,3,7,12.0769230769231,1,1,1,1,PASTO TANZANIA,1468,3,2,1,1,3325000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16775,00033,3,1,3,7,12.0769230769231,1,1,1,2,PASTO TANZANIA,1468,3,2,1,1,3150000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16775,00033,3,1,3,7,12.0769230769231,1,1,1,3,PASTO BRIZANTA,1408,3,2,1,1,1925000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16775,00033,3,1,3,7,12.0769230769231,1,1,1,4,PASTO BRAQUEARIA,1407,3,2,1,1,900000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16775,00033,3,1,3,7,12.0769230769231,1,1,1,4,PASTO BRIZANTA,1408,3,2,1,1,700000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16775,00033,3,1,3,7,12.0769230769231,1,1,1,4,PASTO TANZANIA,1468,3,2,1,1,700000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16775,00033,3,1,3,7,12.0769230769231,1,1,1,5,PASTO TANZANIA,1468,3,2,1,1,630000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16775,00034,4,1,3,7,12.0769230769231,1,1,1,1,PASTO BRIZANTA,1408,3,2,2,1,1050000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16775,00034,4,1,3,7,12.0769230769231,1,1,1,1,PASTO BRIZANTA,1408,3,2,2,2,750000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16775,00142,14,1,3,7,12.0769230769231,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,1,1,320000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16775,00142,14,1,3,7,12.0769230769231,1,1,1,1,PASTO BRIZANTA,1408,3,2,1,1,420000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16775,00142,14,1,3,7,12.0769230769231,1,1,1,2,PASTO BRAQUEARIA,1407,3,2,1,1,280000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16775,00142,14,1,3,7,12.0769230769231,1,1,1,2,PASTO BRIZANTA,1408,3,2,1,1,280000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16777,00001,1,1,3,7,7.30769230769231,1,1,1,1,PASTO BRIZANTA,1408,3,2,2,1,350000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16777,00001,1,1,3,7,7.30769230769231,1,1,1,1,PASTO BRIZANTA,1408,3,2,2,2,280000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16780,00028,6,1,3,7,7.28571428571428,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,1,1,60,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16780,00028,6,1,3,7,7.28571428571428,1,1,1,1,PASTO BRIZANTA,1408,3,2,1,1,140,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16781,00023,5,1,3,7,11.25,1,1,1,1,PASTO BRIZANTA,1408,3,2,1,1,400000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16782,00005,1,1,3,7,11.8181818181818,1,1,1,1,PASTO BRIZANTA,1408,3,2,1,1,375000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16782,00050,7,1,3,7,11.8181818181818,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,1,1,525000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16782,00090,10,1,3,7,11.8181818181818,1,1,1,1,PASTO BRIZANTA,1408,3,2,2,1,805000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16782,00090,10,1,3,7,11.8181818181818,1,1,1,1,PASTO BRIZANTA,1408,3,2,2,2,525000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16782,00090,10,1,3,7,11.8181818181818,1,1,1,2,PASTO BRIZANTA,1408,3,2,2,2,210000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16782,00090,10,1,3,7,11.8181818181818,1,1,1,2,PASTO BRIZANTA,1408,3,2,2,1,315000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16782,00111,13,1,3,7,11.8181818181818,1,1,1,1,PASTO BRIZANTA,1408,3,2,2,2,3750000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16782,00111,13,1,3,7,11.8181818181818,1,1,1,1,PASTO BRIZANTA,1408,3,2,2,1,5250000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16783,00001,1,1,3,7,14.1111111111111,1,1,1,1,PASTO BRIZANTA,1408,3,2,1,1,750,500
2021,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16783,00027,3,1,3,7,14.1111111111111,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,1,1,850000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16783,00027,3,1,3,7,14.1111111111111,1,1,1,1,PASTO BRIZANTA,1408,3,2,1,1,350000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16783,00056,6,1,3,7,14.1111111111111,1,1,1,1,PASTO BRIZANTA,1408,3,2,1,1,1000000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16783,00060,7,1,3,7,14.1111111111111,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,1,1,400000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16783,00060,7,1,3,7,14.1111111111111,1,1,1,1,PASTO BRIZANTA,1408,3,2,1,1,15600,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16783,00060,7,1,3,7,14.1111111111111,1,1,1,2,PASTO BRIZANTA,1408,3,2,1,1,200000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16784,00081,14,1,3,7,6.75,1,1,1,2,PASTO BRAQUEARIA,1407,3,2,1,1,200,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16785,00006,1,1,3,7,6.28571428571429,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,2,2,120000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16785,00006,1,1,3,7,6.28571428571429,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,2,1,160000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16785,00006,1,1,3,7,6.28571428571429,1,1,1,1,PASTO BRIZANTA,1408,3,2,2,1,200000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16785,00006,1,1,3,7,6.28571428571429,1,1,1,1,PASTO BRIZANTA,1408,3,2,2,2,200000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16785,00010,2,1,3,7,6.28571428571429,1,1,1,1,PASTO BRIZANTA,1408,3,2,3,1,133,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16785,00010,2,1,3,7,6.28571428571429,1,1,1,1,PASTO BRIZANTA,1408,3,2,3,3,400,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16785,00010,2,1,3,7,6.28571428571429,1,1,1,1,PASTO BRIZANTA,1408,3,2,3,2,267,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16785,00054,7,1,3,7,6.28571428571429,1,1,1,1,PASTO BRIZANTA,1408,3,2,1,1,700000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16785,00054,7,1,3,7,6.28571428571429,1,1,1,2,PASTO BRIZANTA,1408,3,2,1,1,20000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16787,00005,2,1,3,7,10.3076923076923,1,1,1,2,PASTO BRAQUEARIA,1407,3,2,1,1,80,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16787,00023,4,1,3,7,10.3076923076923,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,1,1,60,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16787,00023,4,1,3,7,10.3076923076923,1,1,1,1,PASTO BRIZANTA,1408,3,2,1,1,90,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16787,00085,9,1,3,7,10.3076923076923,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,1,1,100,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16789,00019,3,1,3,7,7.18181818181818,1,1,1,2,PASTO BRIZANTA,1408,3,2,2,1,1050000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16789,00019,3,1,3,7,7.18181818181818,1,1,1,2,PASTO BRIZANTA,1408,3,2,2,2,750000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16789,00076,13,1,3,7,7.18181818181818,1,1,1,1,PASTO BRIZANTA,1408,3,2,2,1,2730000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16789,00076,13,1,3,7,7.18181818181818,1,1,1,1,PASTO BRIZANTA,1408,3,2,2,2,1950000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16790,00029,3,1,3,7,6.07142857142857,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,1,1,385000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16790,00029,3,1,3,7,6.07142857142857,1,1,1,1,PASTO BRIZANTA,1408,3,2,2,1,330000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16790,00029,3,1,3,7,6.07142857142857,1,1,1,1,PASTO BRIZANTA,1408,3,2,2,2,350000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16791,00056,10,1,3,7,7.21428571428571,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,1,1,200,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16791,00056,10,1,3,7,7.21428571428571,1,1,1,1,PASTO BRIZANTA,1408,3,2,1,1,240,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16792,00082,9,1,3,7,18.6666666666667,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,2,1,780000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16792,00082,9,1,3,7,18.6666666666667,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,2,2,740000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16792,00082,9,1,3,7,18.6666666666667,1,1,1,1,PASTO BRIZANTA,1408,3,2,2,2,45000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16792,00082,9,1,3,7,18.6666666666667,1,1,1,1,PASTO BRIZANTA,1408,3,2,2,1,50000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16792,00082,9,1,3,7,18.6666666666667,1,1,1,2,PASTO BRAQUEARIA,1407,3,2,2,2,90000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16792,00082,9,1,3,7,18.6666666666667,1,1,1,2,PASTO BRAQUEARIA,1407,3,2,2,1,100000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16792,00082,9,1,3,7,18.6666666666667,1,1,1,2,PASTO BRIZANTA,1408,3,2,2,2,200000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16792,00082,9,1,3,7,18.6666666666667,1,1,1,2,PASTO BRIZANTA,1408,3,2,2,1,225000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16792,00082,9,1,3,7,18.6666666666667,1,1,1,3,PASTO BRIZANTA,1408,3,2,2,2,250000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16792,00082,9,1,3,7,18.6666666666667,1,1,1,3,PASTO BRIZANTA,1408,3,2,2,1,300000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16792,00117,10,1,3,7,18.6666666666667,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,2,2,500000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16792,00117,10,1,3,7,18.6666666666667,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,2,1,600000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16792,00140,13,1,3,7,18.6666666666667,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,2,1,340000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16792,00140,13,1,3,7,18.6666666666667,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,2,2,320000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16792,00140,13,1,3,7,18.6666666666667,1,1,1,2,PASTO BRAQUEARIA,1407,3,2,2,2,580000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16792,00140,13,1,3,7,18.6666666666667,1,1,1,2,PASTO BRAQUEARIA,1407,3,2,2,1,600000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16792,00140,13,1,3,7,18.6666666666667,1,1,1,3,PASTO BRAQUEARIA,1407,3,2,2,2,480000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16792,00140,13,1,3,7,18.6666666666667,1,1,1,3,PASTO BRAQUEARIA,1407,3,2,2,1,500000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16793,00014,1,1,3,7,10.0909090909091,1,1,1,1,PASTO BRIZANTA,1408,3,2,1,1,3500000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16793,00050,8,1,3,7,10.0909090909091,1,1,1,2,PASTO BRIZANTA,1408,3,2,2,1,70,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16793,00050,8,1,3,7,10.0909090909091,1,1,1,2,PASTO BRIZANTA,1408,3,2,2,2,65,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16793,00105,14,1,3,7,10.0909090909091,1,1,1,1,PASTO BRIZANTA,1408,3,2,1,1,875000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16794,00003,1,1,3,7,8.41666666666667,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,2,2,280000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16794,00003,1,1,3,7,8.41666666666667,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,2,1,300000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16794,00004,2,1,3,7,8.41666666666667,1,1,1,1,PASTO BRIZANTA,1408,3,2,2,2,375000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16794,00004,2,1,3,7,8.41666666666667,1,1,1,1,PASTO BRIZANTA,1408,3,2,2,1,375000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16794,00004,2,1,3,7,8.41666666666667,1,1,1,2,PASTO BRIZANTA,1408,3,2,2,1,475000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16794,00004,2,1,3,7,8.41666666666667,1,1,1,2,PASTO BRIZANTA,1408,3,2,2,2,475000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16794,00005,3,1,3,7,8.41666666666667,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,2,1,200000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16794,00005,3,1,3,7,8.41666666666667,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,2,2,160000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16794,00024,4,1,3,7,8.41666666666667,1,1,1,1,PASTO BRIZANTA,1408,3,2,2,1,500000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16794,00024,4,1,3,7,8.41666666666667,1,1,1,1,PASTO BRIZANTA,1408,3,2,2,2,500000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16794,00059,10,1,3,7,8.41666666666667,1,1,1,1,PASTO BRIZANTA,1408,3,2,2,1,750000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16794,00059,10,1,3,7,8.41666666666667,1,1,1,1,PASTO BRIZANTA,1408,3,2,2,2,750000,000
2021,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16794,00073,11,1,3,7,8.41666666666667,1,1,1,1,PASTO BRAQUEARIA,1407,3,2,2,1,160000,000
