ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P401A_400C,P411B_400C,P419_N,P419_NOM,P419_COD,P420_CANT_ENT,P420_CANT_DEC,P420_UM,P420_UM_COD,P420_EQUIV,P421_1_CANT_ENT,P421_1_CANT_DEC,P421_1_PREC_ENT,P421_1_PREC_DEC,P421_1_VAL,P421_1_PRE_KG,P421_2_CANT_ENT,P421_2_CANT_DEC,P421_3_CANT_ENT,P421_3_CANT_DEC,OMICAP400_04
2021,20,PIURA,03,HUANCABAMBA,07,SONDOR,00569,00017,1,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,42,00,KILOGRAMO,12,1,30,00,10,00,300,10,12,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,07,SONDOR,00569,00032,4,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,8,00,KILOGRAMO,12,1,0,00, , , , ,8,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,07,SONDOR,00569,00049,5,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,30,00,KILOGRAMO,12,1,15,00,10,00,150,10,15,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,07,SONDOR,00569,00081,8,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,30,00,KILOGRAMO,12,1,0,00, , , , ,25,00,5,00, 
2021,20,PIURA,03,HUANCABAMBA,07,SONDOR,00569,00107,11,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,16,00,KILOGRAMO,12,1,0,00, , , , ,16,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,07,SONDOR,00569,00116,12,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,16,00,KILOGRAMO,12,1,0,00, , , , ,10,00,6,00, 
2021,20,PIURA,03,HUANCABAMBA,07,SONDOR,00569,00145,14,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,40,00,KILOGRAMO,12,1,30,00,10,00,300,10,10,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00580,00009,2,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,155,00,KILOGRAMO,12,1,100,00,10,00,1000,10,55,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00580,00022,6,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,2,00,KILOGRAMO,12,1,2,00,16,00,32,16,0,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00580,00030,7,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,16,87,KILOGRAMO,12,1,0,00, , , , ,16,87,0,00, 
2021,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00580,00054,11,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,112,50,KILOGRAMO,12,1,56,25,10,00,563,10,56,25,0,00, 
2021,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00580,00059,12,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,285,00,KILOGRAMO,12,1,255,00,16,00,4080,16,30,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00580,00067,14,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,75,00,KILOGRAMO,12,1,0,00, , , , ,75,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00583,00016,1,1,2,4,74.6071428571428,1,1,1,1,1,1,QUESO,4208,30,00,KILOGRAMO,12,1,5,00,10,00,50,10,25,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00583,00028,2,1,2,4,74.6071428571428,1,1,1,1,1,1,QUESO,4208,65,00,KILOGRAMO,12,1,5,00,12,00,60,12,60,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00583,00049,3,1,2,4,74.6071428571428,1,1,1,1,1,1,QUESO,4208,55,00,KILOGRAMO,12,1,10,00,12,00,120,12,45,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00583,00051,4,1,2,4,74.6071428571428,1,1,1,1,1,1,QUESO,4208,60,00,KILOGRAMO,12,1,12,00,12,00,144,12,45,00,3,00, 
2021,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00583,00070,5,1,2,4,74.6071428571428,1,1,1,1,1,1,QUESO,4208,48,00,KILOGRAMO,12,1,5,00,12,00,60,12,43,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00583,00085,6,1,2,4,74.6071428571428,1,1,1,1,1,1,QUESO,4208,30,00,KILOGRAMO,12,1,7,00,12,00,84,12,23,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00583,00097,7,1,2,4,74.6071428571428,1,1,1,1,1,1,QUESO,4208,150,00,KILOGRAMO,12,1,140,00,12,00,1680,12,10,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00583,00111,8,1,2,4,74.6071428571428,1,1,1,1,1,1,QUESO,4208,25,00,KILOGRAMO,12,1,5,00,12,00,60,12,20,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00583,00114,9,1,2,4,74.6071428571428,1,1,1,1,1,1,QUESO,4208,60,00,KILOGRAMO,12,1,10,00,12,00,120,12,50,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00583,00134,12,1,2,4,74.6071428571428,1,1,1,1,1,1,QUESO,4208,2,00,KILOGRAMO,12,1,1,00,15,00,15,15,1,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00584,00028,3,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,62,50,KILOGRAMO,12,1,0,00, , , , ,62,50,0,00, 
2021,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00584,00056,5,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,125,00,KILOGRAMO,12,1,0,00, , , , ,125,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00584,00080,8,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,124,00,KILOGRAMO,12,1,62,00,12,00,744,12,62,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00584,00083,9,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,25,00,KILOGRAMO,12,1,0,00, , , , ,25,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00584,00095,10,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,75,00,KILOGRAMO,12,1,0,00, , , , ,75,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00584,00112,13,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,90,00,KILOGRAMO,12,1,0,00, , , , ,90,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00584,00117,14,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,7,50,KILOGRAMO,12,1,0,00, , , , ,7,50,0,00, 
2021,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00596,00016,2,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,10,00,UNIDAD,24,1,0,00, , , , ,10,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00596,00035,5,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,5,00,UNIDAD,24,1,0,00, , , , ,5,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00598,00009,2,1,2,4,74.6071428571428,1,1,1,1,1,1,QUESO,4208,20,00,KILOGRAMO,12,1,0,00, , , , ,20,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00598,00021,4,1,2,4,74.6071428571428,1,1,1,1,1,1,QUESO,4208,20,00,KILOGRAMO,12,1,0,00, , , , ,20,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00598,00048,7,1,2,4,74.6071428571428,1,1,1,1,1,1,QUESO,4208,44,00,KILOGRAMO,12,1,15,00,10,00,150,10,29,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00598,00082,12,1,2,4,74.6071428571428,1,1,1,1,1,1,QUESO,4208,14,00,KILOGRAMO,12,1,0,00, , , , ,14,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,02,CANCHAQUE,00625,00002,1,1,1,1,149.583333333333,1,1,1,1,1,1,QUESO,4208,140,00,KILOGRAMO,12,1,130,00,12,00,1560,12,10,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,02,CANCHAQUE,00632,00038,5,1,1,1,128.214285714286,1,1,1,1,1,1,QUESO,4208,4,00,KILOGRAMO,12,1,0,00, , , , ,4,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,06,SAN MIGUEL DE EL FAIQUE,00635,00042,5,1,1,1,128.214285714286,1,1,1,1,1,1,QUESO,4208,18,00,KILOGRAMO,12,1,10,00,12,00,120,12,8,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,06,SAN MIGUEL DE EL FAIQUE,00635,00064,7,1,1,1,128.214285714286,1,1,1,1,1,1,QUESO,4208,36,00,KILOGRAMO,12,1,0,00, , , , ,36,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,06,SAN MIGUEL DE EL FAIQUE,00635,00101,11,1,1,1,128.214285714286,1,1,1,1,1,1,QUESO,4208,18,00,KILOGRAMO,12,1,0,00, , , , ,15,00,3,00, 
2021,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00670,00044,7,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,10,00,KILOGRAMO,12,1,0,00, , , , ,10,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00670,00052,8,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,10,00,KILOGRAMO,12,1,6,00,12,00,72,12,4,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00670,00084,12,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,100,00,KILOGRAMO,12,1,50,00,13,00,650,13,50,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00687,00015,2,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,30,00,KILOGRAMO,12,1,0,00, , , , ,25,00,5,00, 
2021,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00687,00026,4,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,60,00,KILOGRAMO,12,1,40,00,12,00,480,12,20,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00687,00060,7,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,40,00,KILOGRAMO,12,1,0,00, , , , ,35,00,5,00, 
2021,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00687,00073,8,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,30,00,KILOGRAMO,12,1,0,00, , , , ,20,00,10,00, 
2021,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00687,00081,9,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,12,00,KILOGRAMO,12,1,0,00, , , , ,12,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00687,00082,10,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,14,00,KILOGRAMO,12,1,0,00, , , , ,14,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00687,00085,11,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,16,00,KILOGRAMO,12,1,0,00, , , , ,16,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00715,00012,2,1,2,4,74.6071428571428,1,1,1,1,1,1,QUESO,4208,22,00,KILOGRAMO,12,1,0,00, , , , ,22,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00715,00033,5,1,2,4,74.6071428571428,1,1,1,1,1,1,QUESO,4208,22,00,KILOGRAMO,12,1,22,00,10,00,220,10,0,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00724,00039,6,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,16,00,KILOGRAMO,12,1,0,00, , , , ,16,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00735,00085,12,1,2,4,80.3461538461539,1,1,1,1,1,1,QUESO,4208,24,00,KILOGRAMO,12,1,20,00,10,00,200,10,4,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00735,00093,14,1,2,4,80.3461538461539,1,1,1,1,1,1,QUESO,4208,6,00,KILOGRAMO,12,1,0,00, , , , ,6,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00741,00028,4,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,2,00,KILOGRAMO,12,1,0,00, , , , ,2,00,0,00, 
2021,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00744,00067,4,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,22,00,KILOGRAMO,12,1,0,00, , , , ,20,00,2,00, 
2021,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00744,00084,5,1,2,4,74.6071428571429,1,1,1,3,3,1,QUESO,4208,14,00,KILOGRAMO,12,1,0,00, , , , ,10,00,4,00, 
2021,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00744,00147,10,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,22,00,KILOGRAMO,12,1,0,00, , , , ,20,00,2,00, 
2021,20,PIURA,04,MORROPON,09,SANTO DOMINGO,00824,00013,1,1,1,1,128.214285714286,1,1,1,1,1,1,QUESO,4208,25,00,KILOGRAMO,12,1,0,00, , , , ,25,00,0,00, 
2021,20,PIURA,04,MORROPON,09,SANTO DOMINGO,00824,00026,2,1,1,1,128.214285714286,1,1,1,1,1,1,QUESO,4208,62,50,KILOGRAMO,12,1,0,00, , , , ,62,50,0,00, 
2021,20,PIURA,04,MORROPON,09,SANTO DOMINGO,00824,00031,3,1,1,1,128.214285714286,1,1,1,1,1,1,QUESO,4208,250,00,KILOGRAMO,12,1,0,00, , , , ,250,00,0,00, 
2021,20,PIURA,04,MORROPON,09,SANTO DOMINGO,00824,00052,6,1,1,1,128.214285714286,1,1,1,1,1,1,QUESO,4208,125,00,KILOGRAMO,12,1,0,00, , , , ,125,00,0,00, 
2021,20,PIURA,04,MORROPON,09,SANTO DOMINGO,00824,00062,8,1,1,1,128.214285714286,1,1,1,1,1,1,QUESO,4208,50,00,KILOGRAMO,12,1,0,00, , , , ,50,00,0,00, 
2021,20,PIURA,04,MORROPON,09,SANTO DOMINGO,00824,00076,10,1,1,1,128.214285714286,1,1,1,1,1,1,QUESO,4208,56,00,KILOGRAMO,12,1,0,00, , , , ,56,00,0,00, 
2021,20,PIURA,04,MORROPON,09,SANTO DOMINGO,00824,00093,12,1,1,1,128.214285714286,1,1,1,1,1,1,QUESO,4208,37,50,KILOGRAMO,12,1,0,00, , , , ,37,50,0,00, 
2021,20,PIURA,04,MORROPON,09,SANTO DOMINGO,00824,00106,13,1,1,1,128.214285714286,1,1,1,1,1,1,QUESO,4208,62,50,KILOGRAMO,12,1,0,00, , , , ,62,50,0,00, 
2021,20,PIURA,04,MORROPON,03,CHALACO,00830,00005,1,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,50,00,UNIDAD,24,1,0,00, , , , ,50,00,0,00, 
2021,20,PIURA,04,MORROPON,03,CHALACO,00830,00013,2,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,38,00,UNIDAD,24,1,0,00, , , , ,38,00,0,00, 
2021,20,PIURA,04,MORROPON,03,CHALACO,00830,00026,3,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,36,00,UNIDAD,24,1,0,00, , , , ,36,00,0,00, 
2021,20,PIURA,04,MORROPON,03,CHALACO,00830,00035,4,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,44,00,UNIDAD,24,1,0,00, , , , ,44,00,0,00, 
2021,20,PIURA,04,MORROPON,03,CHALACO,00830,00042,6,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,44,00,UNIDAD,24,1,20,00,15,00,300,15,24,00,0,00, 
2021,20,PIURA,04,MORROPON,03,CHALACO,00830,00077,9,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,100,00,UNIDAD,24,1,50,00,15,00,750,15,50,00,0,00, 
2021,20,PIURA,04,MORROPON,03,CHALACO,00830,00080,10,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,170,00,UNIDAD,24,1,70,00,15,00,1050,15,100,00,0,00, 
2021,20,PIURA,04,MORROPON,03,CHALACO,00830,00096,12,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,50,00,UNIDAD,24,1,0,00, , , , ,50,00,0,00, 
2021,20,PIURA,04,MORROPON,03,CHALACO,00830,00107,13,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,100,00,UNIDAD,24,1,50,00,15,00,750,15,50,00,0,00, 
2021,20,PIURA,04,MORROPON,03,CHALACO,00830,00115,14,1,2,4,74.6071428571429,1,1,1,1,1,1,QUESO,4208,100,00,UNIDAD,24,1,50,00,15,00,750,15,50,00,0,00, 
2021,20,PIURA,04,MORROPON,10,YAMANGO,00860,00031,3,1,1,1,128.214285714286,1,1,1,1,1,1,QUESO,4208,12,00,KILOGRAMO,12,1,0,00, , , , ,12,00,0,00, 
2021,20,PIURA,04,MORROPON,10,YAMANGO,00860,00032,4,1,1,1,128.214285714286,1,1,1,1,1,1,QUESO,4208,25,00,KILOGRAMO,12,1,0,00, , , , ,25,00,0,00, 
2021,20,PIURA,04,MORROPON,10,YAMANGO,00860,00052,5,1,1,1,128.214285714286,1,1,1,1,1,1,QUESO,4208,31,00,KILOGRAMO,12,1,0,00, , , , ,31,00,0,00, 
2021,20,PIURA,04,MORROPON,10,YAMANGO,00860,00053,6,1,1,1,128.214285714286,1,1,1,1,1,1,QUESO,4208,20,00,KILOGRAMO,12,1,0,00, , , , ,20,00,0,00, 
2021,20,PIURA,04,MORROPON,10,YAMANGO,00860,00084,8,1,1,1,128.214285714286,1,1,1,1,1,1,QUESO,4208,60,00,KILOGRAMO,12,1,0,00, , , , ,60,00,0,00, 
2021,20,PIURA,04,MORROPON,10,YAMANGO,00860,00115,11,1,1,1,128.214285714286,1,1,1,1,1,1,QUESO,4208,100,00,KILOGRAMO,12,1,0,00, , , , ,100,00,0,00, 
2021,20,PIURA,04,MORROPON,10,YAMANGO,00860,00132,13,1,1,1,128.214285714286,1,1,1,1,1,1,QUESO,4208,30,00,KILOGRAMO,12,1,0,00, , , , ,30,00,0,00, 
2021,20,PIURA,04,MORROPON,10,YAMANGO,00860,00141,14,1,1,1,128.214285714286,1,1,1,1,1,1,QUESO,4208,62,50,KILOGRAMO,12,1,20,00,10,00,200,10,42,50,0,00, 
2021,20,PIURA,04,MORROPON,06,SALITRAL,00924,00069,8,1,1,1,138.076923076923,1,1,1,1,1,1,QUESO,4208,100,00,KILOGRAMO,12,1,50,00,15,00,750,15,40,00,10,00, 
2021,20,PIURA,01,PIURA,11,LAS LOMAS,00938,00006,1,1,1,1,128.214285714286,1,1,1,1,1,1,QUESO,4208,6,00,KILOGRAMO,12,1,0,00, , , , ,6,00,0,00, 
2021,20,PIURA,01,PIURA,11,LAS LOMAS,00945,00014,2,1,1,1,138.076923076923,1,1,1,1,1,1,QUESO,4208,50,00,UNIDAD,24,1,25,00,14,00,350,14,25,00,0,00, 
2021,20,PIURA,01,PIURA,14,TAMBO GRANDE,00972,00060,7,1,1,1,128.214285714286,1,1,1,1,1,1,QUESO,4208,48,00,KILOGRAMO,12,1,0,00, , , , ,48,00,0,00, 
2021,20,PIURA,01,PIURA,14,TAMBO GRANDE,00979,00005,1,1,1,1,128.214285714286,1,1,1,1,1,1,QUESO,4208,60,00,KILOGRAMO,12,1,0,00, , , , ,60,00,0,00, 
2021,20,PIURA,01,PIURA,10,LA UNION,01221,00012,1,1,1,1,138.076923076923,1,1,1,1,1,1,QUESO,4208,10,00,KILOGRAMO,12,1,0,00, , , , ,10,00,0,00, 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,08,OLMOS,01306,00069,8,1,1,1,58.8658008658009,1,1,1,1,1,1,QUESO,4208,30,00,KILOGRAMO,12,1,0,00, , , , ,25,00,5,00, 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,08,OLMOS,01306,00125,13,1,1,1,58.8658008658009,1,1,1,1,1,1,QUESO,4208,30,00,KILOGRAMO,12,1,0,00, , , , ,25,00,5,00, 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,07,MOTUPE,01328,00012,1,1,1,1,58.8658008658009,1,0,1,3,3,1,CUAJADA,4203,45,00,KILOGRAMO,12,1,20,00,17,50,350,17.5,25,00,0,00, 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,10,SALAS,01347,00002,1,1,1,1,58.8658008658009,1,1,1,1,1,1,QUESO,4208,36,00,KILOGRAMO,12,1,0,00, , , , ,36,00,0,00, 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,10,SALAS,01347,00041,7,1,1,1,58.8658008658009,1,1,1,1,1,1,QUESO,4208,36,00,KILOGRAMO,12,1,0,00, , , , ,36,00,0,00, 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,10,SALAS,01347,00049,8,1,1,1,58.8658008658009,1,1,1,1,1,1,QUESO,4208,36,00,KILOGRAMO,12,1,0,00, , , , ,36,00,0,00, 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,10,SALAS,01348,00031,3,1,1,1,58.8658008658009,1,1,1,1,1,1,CUAJADA,4203,54,00,UNIDAD,24,.5,0,00, , , , ,40,00,14,00, 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,04,JAYANCA,01364,00035,6,1,1,1,63.3939393939394,1,1,1,1,1,1,QUESO,4208,16,00,KILOGRAMO,12,1,0,00, , , , ,10,00,6,00, 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,04,JAYANCA,01367,00040,3,1,1,1,63.3939393939394,1,1,1,1,1,1,QUESO,4208,62,00,KILOGRAMO,12,1,0,00, , , , ,60,00,2,00, 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,04,JAYANCA,01367,00146,13,1,1,1,63.3939393939394,1,1,1,1,1,1,CUAJADA,4203,22,50,KILOGRAMO,12,1,0,00, , , , ,22,50,0,00, 
2021,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01481,00078,8,1,1,1,68.6767676767677,1,1,1,1,1,1,CUAJADA,4203,100,00,UNIDAD,24,.25,50,00,5,00,250,20,30,00,20,00, 
2021,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01592,00031,4,1,2,4,29.2179487179487,1,1,1,1,1,1,QUESO,4208,27,00,KILOGRAMO,12,1,0,00, , , , ,25,00,2,00, 
2021,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01592,00043,6,1,2,4,29.2179487179487,1,1,1,1,1,1,QUESO,4208,72,00,KILOGRAMO,12,1,0,00, , , , ,72,00,0,00, 
2021,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01592,00103,11,1,2,4,29.2179487179487,1,1,1,1,1,1,QUESO,4208,82,00,KILOGRAMO,12,1,0,00, , , , ,82,00,0,00, 
2021,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01592,00118,12,1,2,4,29.2179487179487,1,1,1,1,1,1,QUESO,4208,90,00,KILOGRAMO,12,1,0,00, , , , ,90,00,0,00, 
2021,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01592,00139,14,1,2,4,29.2179487179487,1,1,1,1,1,1,QUESO,4208,50,00,KILOGRAMO,12,1,0,00, , , , ,50,00,0,00, 
2021,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01599,00029,5,1,2,4,29.2179487179487,1,1,1,1,1,1,QUESO,4208,4,00,KILOGRAMO,12,1,0,00, , , , ,4,00,0,00, 
2021,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01599,00034,6,1,2,4,29.2179487179487,1,1,1,1,1,1,QUESO,4208,10,00,KILOGRAMO,12,1,4,00,12,00,48,12,6,00,0,00, 
2021,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01599,00042,7,1,2,4,29.2179487179487,1,1,1,1,1,1,QUESO,4208,5,00,KILOGRAMO,12,1,0,00, , , , ,4,00,1,00, 
2021,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01599,00056,9,1,2,4,29.2179487179487,1,1,1,1,1,1,QUESO,4208,30,00,KILOGRAMO,12,1,12,00,12,00,144,12,14,00,4,00, 
2021,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01599,00070,10,1,2,4,29.2179487179487,1,1,1,1,1,1,QUESO,4208,20,00,KILOGRAMO,12,1,0,00, , , , ,20,00,0,00, 
2021,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01599,00113,14,1,2,4,29.2179487179487,1,1,1,1,1,1,QUESO,4208,30,00,KILOGRAMO,12,1,25,00,12,00,300,12,5,00,0,00, 
2021,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01604,00073,8,1,2,4,27.1309523809524,1,1,1,1,1,1,QUESO,4208,36,00,KILOGRAMO,12,1,0,00, , , , ,36,00,0,00, 
2021,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01617,00015,2,1,2,4,27.1309523809524,1,1,1,1,1,1,QUESO,4208,165,00,KILOGRAMO,12,1,0,00, , , , ,165,00,0,00, 
2021,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01617,00019,3,1,2,4,27.1309523809524,1,1,1,1,1,1,QUESO,4208,252,00,KILOGRAMO,12,1,0,00, , , , ,252,00,0,00, 
2021,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01617,00042,5,1,2,4,27.1309523809524,1,1,1,1,1,1,QUESO,4208,360,00,KILOGRAMO,12,1,0,00, , , , ,360,00,0,00, 
2021,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01617,00065,7,1,2,4,27.1309523809524,1,1,1,1,1,1,QUESO,4208,684,00,KILOGRAMO,12,1,0,00, , , , ,684,00,0,00, 
2021,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01617,00118,11,1,2,4,27.1309523809524,1,1,1,1,1,1,QUESO,4208,12,00,KILOGRAMO,12,1,0,00, , , , ,8,00,4,00, 
2021,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01619,00011,1,1,2,4,27.1309523809524,1,1,1,1,1,1,QUESO,4208,112,00,KILOGRAMO,12,1,80,00,8,00,640,8,32,00,0,00, 
2021,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01619,00029,2,1,2,4,27.1309523809524,1,1,1,1,1,1,QUESO,4208,90,00,KILOGRAMO,12,1,0,00, , , , ,90,00,0,00, 
2021,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01619,00031,3,1,2,4,27.1309523809524,1,1,1,1,1,1,QUESO,4208,90,00,KILOGRAMO,12,1,0,00, , , , ,90,00,0,00, 
